n,s1,s2,t,x,y
30,"(14,)","(21,)",21.082,111.70063605886924,143.06165015995765
30,"(15,)","(21,)",21.082,190.3427578237562,81.77238520439667
30,"(16,)","(22,)",21.082,175.91855691071413,17.10471043545226
30,"(17,)","(26,)",21.082,240.0701739405843,168.19836817184955
30,"(17,)","(26,)",21.082,256.14537020189516,164.58938964107926
30,"(18,)","(27,)",21.082,392.92782454330234,166.16815182492115
30,"(18,)","(27,)",21.082,311.9790868114417,142.26578208547343
30,"(19,)","(28,)",21.082,396.9490091619492,584.2750877350705
30,"(19,)","(36,)",21.082,20.574154297991186,16.926213464076
30,"(19,)","(36,)",21.082,585.9067207621167,25.514618364928992
30,"(19,)","(40,)",21.082,39.27797496349547,10.511127372920896
30,"(19,)","(40,)",21.082,36.355845145275,10.829870177704152
30,"(25,)","(27,)",21.082,531.3903351039913,133.1248263598717
30,"(25,)","(27,)",21.082,521.3393345808503,108.20657701187687
30,"(29,)","(38,)",21.082,26.96645021182428,64.25010199675637
30,"(29,)","(38,)",21.082,44.90573859800156,46.27536348078206
30,"(31,)","(43,)",21.082,65.66284709218576,517.5120292512771
30,"(3,)","(12,)",21.102,76.4453504328797,295.6092593933941
30,"(3,)","(12,)",21.102,119.96912539950856,388.6672918559864
30,"(3,)","(12,)",21.102,164.13010999315418,314.8012797891837
30,"(3,)","(12,)",21.102,241.99803662410875,225.81448762678514
30,"(3,)","(24,)",21.102,311.97925613387093,142.26800390254277
30,"(5,)","(19,)",21.102,132.75169579260105,578.4825793288607
30,"(5,)","(19,)",21.102,104.36716740428054,4.05798402961841
30,"(5,)","(25,)",21.102,268.14317298506745,514.0287081761492
30,"(13,)","(11,)",21.102,72.23700414117982,519.1429634102531
30,"(14,)","(17,)",21.102,136.20138044859107,158.21853408438392
30,"(14,)","(17,)",21.102,111.69939776342505,143.06368778691527
30,"(15,)","(17,)",21.102,190.34348474865436,81.77055616376157
30,"(16,)","(19,)",21.102,175.920810638626,17.10633464571481
30,"(17,)","(23,)",21.102,240.06920620399507,168.1973980011649
30,"(17,)","(23,)",21.102,256.14430739946044,164.5866596463291
30,"(18,)","(24,)",21.102,392.9244447420286,166.17059874071197
30,"(18,)","(24,)",21.102,504.0065086748973,376.79569914695844
30,"(18,)","(24,)",21.102,555.5465542901287,374.53133042311487
30,"(18,)","(24,)",21.102,575.0471445079529,314.6664734497454
30,"(18,)","(24,)",21.102,562.8569495914957,250.1585608646035
30,"(19,)","(25,)",21.102,396.85204264507263,584.3773797576973
30,"(19,)","(30,)",21.102,20.56666728068342,16.93308528600494
30,"(19,)","(30,)",21.102,585.9085985760695,25.514451648246336
30,"(19,)","(34,)",21.102,38.371840631874875,10.638912140197704
30,"(19,)","(34,)",21.102,36.51637788726691,10.818572118208863
30,"(25,)","(24,)",21.102,531.3917296778137,133.12436845257886
30,"(25,)","(24,)",21.102,521.3407591957789,108.20798693999993
30,"(29,)","(32,)",21.102,26.968551029545665,64.25081295857854
30,"(29,)","(32,)",21.102,44.90847104596821,46.27651409779162
30,"(31,)","(37,)",21.102,65.65828357075611,517.5075452499432
28,"(3,)","(12,)",21.122,76.92687586072711,295.403297340272
28,"(3,)","(12,)",21.122,119.97070262388564,388.66865439984434
28,"(3,)","(12,)",21.122,164.1318213863338,314.8009828815574
28,"(3,)","(12,)",21.122,241.99938319287213,225.81607053227884
28,"(3,)","(22,)",21.122,312.11134371070887,142.07792661565458
28,"(5,)","(15,)",21.122,132.74954951239366,578.4811064155285
28,"(5,)","(15,)",21.122,104.36495304040173,4.057270512600212
28,"(5,)","(23,)",21.122,268.1438003153446,514.0278321062094
28,"(13,)","(11,)",21.122,70.57548534456899,519.7548408079452
28,"(14,)","(14,)",21.122,136.19752306611826,158.21941931297
28,"(14,)","(14,)",21.122,111.69817930000372,143.06569278009022
28,"(15,)","(14,)",21.122,190.34421505665358,81.7687186107899
28,"(16,)","(15,)",21.122,175.92306619877007,17.10796017642508
28,"(17,)","(21,)",21.122,240.32023166108036,168.21368798093067
28,"(17,)","(21,)",21.122,256.0138438965114,164.83404270965838
28,"(18,)","(22,)",21.122,392.92107964660073,166.17303500973293
28,"(18,)","(22,)",21.122,504.09754524074356,376.75913758057305
28,"(18,)","(22,)",21.122,555.5454222223598,374.5331942964829
28,"(18,)","(22,)",21.122,575.0480795146332,314.6635717208352
28,"(18,)","(22,)",21.122,562.8584251482919,250.15856008891086
28,"(19,)","(23,)",21.122,396.8519683074253,584.3762722319208
28,"(19,)","(31,)",21.122,20.434365764294398,17.08951015422747
28,"(19,)","(31,)",21.122,585.9130460318161,25.515442728578137
28,"(25,)","(22,)",21.122,531.3930804742146,133.1239249195704
28,"(25,)","(22,)",21.122,521.3421726351271,108.20938580775524
28,"(29,)","(33,)",21.122,26.970605111480268,64.25150660736483
28,"(29,)","(33,)",21.122,44.90989864276344,46.2778036071802
28,"(31,)","(38,)",21.122,65.65397420945715,517.5033109799589
28,"(3,)","(14,)",21.142,76.92592524728843,295.4057412696248
28,"(3,)","(14,)",21.142,119.97225332157853,388.66999402764094
28,"(3,)","(14,)",21.142,164.13350123170017,314.80069144712473
28,"(3,)","(14,)",21.142,242.00056090845453,225.81761343229715
28,"(3,)","(26,)",21.142,312.1353053319143,142.04586204351423
28,"(5,)","(21,)",21.142,132.7474113541465,578.4792822577015
28,"(5,)","(21,)",21.142,104.36278743450711,4.056572706482939
28,"(5,)","(27,)",21.142,268.39261573483805,514.5688143457327
28,"(14,)","(20,)",21.142,136.19369485541583,158.2202978469424
28,"(14,)","(20,)",21.142,111.69698063688702,143.06766519167513
28,"(15,)","(20,)",21.142,190.34494878109388,81.76687246159392
28,"(16,)","(21,)",21.142,175.92532362725206,17.10958705360406
28,"(17,)","(25,)",21.142,240.40584305019797,168.2186031759789
28,"(17,)","(25,)",21.142,256.01238229883484,164.831974214787
28,"(18,)","(26,)",21.142,392.91772908360684,166.17546075753114
28,"(18,)","(26,)",21.142,504.09615175331976,376.7605551479782
28,"(18,)","(26,)",21.142,555.544295641502,374.5350491360209
28,"(18,)","(26,)",21.142,575.0490191549839,314.66065561164703
28,"(18,)","(26,)",21.142,562.8598737034584,250.15855932741295
28,"(19,)","(27,)",21.142,396.73779921579955,584.4967611028125
28,"(19,)","(36,)",21.142,20.433025992650528,17.088914244034072
28,"(19,)","(36,)",21.142,586.329088968023,25.687051820808165
28,"(25,)","(26,)",21.142,531.3899727841742,133.12102558807345
28,"(25,)","(26,)",21.142,521.343574816531,108.21077353362784
28,"(29,)","(38,)",21.142,26.94115504693241,64.08918464495093
28,"(29,)","(38,)",21.142,44.37708048972888,46.35451805429989
28,"(31,)","(43,)",21.142,65.65025689806635,517.4999603697908
28,"(31,)","(43,)",21.142,69.85383785566819,519.9061249292799
28,"(3,)","(13,)",21.162,76.92498553962224,295.4081571613586
28,"(3,)","(13,)",21.162,119.97255722944362,388.6713639849804
28,"(3,)","(13,)",21.162,164.13514958245906,314.8004054766551
28,"(3,)","(13,)",21.162,241.75017491376036,225.80360684294988
28,"(3,)","(26,)",21.162,312.13575737506466,142.04789896508626
28,"(5,)","(20,)",21.162,132.7453152846144,578.4774940076278
28,"(5,)","(20,)",21.162,104.36482997876504,4.0549518884666895
28,"(5,)","(27,)",21.162,268.393333511896,514.5676340956985
28,"(14,)","(19,)",21.162,136.18989592641296,158.22116966107376
28,"(14,)","(19,)",21.162,111.69580174249435,143.0696050736362
28,"(15,)","(19,)",21.162,190.34632974431435,81.7649190770151
28,"(16,)","(20,)",21.162,175.9275829587698,17.111215302257165
28,"(17,)","(25,)",21.162,255.99377837352006,164.86134425988854
28,"(17,)","(25,)",21.162,240.4060578066693,168.21773889697477
28,"(18,)","(26,)",21.162,392.91439287972815,166.1778761095863
28,"(18,)","(26,)",21.162,504.1004576717893,376.7596038747779
28,"(18,)","(26,)",21.162,555.5431746013963,374.53689485308365
28,"(18,)","(26,)",21.162,575.049963352009,314.65772536113354
28,"(18,)","(26,)",21.162,562.8612952939809,250.15855858009007
28,"(19,)","(27,)",21.162,396.73762499428267,584.4957851615513
28,"(19,)","(35,)",21.162,20.172695137490564,17.39333540189864
28,"(19,)","(35,)",21.162,586.4998286955342,25.755961572872252
28,"(25,)","(26,)",21.162,531.3912265578107,133.12060206443513
28,"(25,)","(26,)",21.162,521.3449656582081,108.21215003667857
28,"(29,)","(37,)",21.162,26.94342774726647,64.0907833609798
28,"(29,)","(37,)",21.162,44.37904304099493,46.35590332555739
28,"(31,)","(42,)",21.162,65.9703131365793,518.08461406242
28,"(31,)","(42,)",21.162,69.80169837987398,519.9111539070128
28,"(3,)","(12,)",21.182,76.92405673829677,295.41054501401237
28,"(3,)","(12,)",21.182,119.9740736116845,388.67265768736416
28,"(3,)","(12,)",21.182,164.1367664914336,314.80012496098436
28,"(3,)","(12,)",21.182,241.69672449540963,225.80188737069255
28,"(3,)","(21,)",21.182,312.13620456517685,142.04991401870598
28,"(5,)","(18,)",21.182,132.74326121990103,578.4757415937319
28,"(5,)","(18,)",21.182,104.36272080143368,4.05429282600312
28,"(5,)","(22,)",21.182,268.394028356018,514.5664915545855
28,"(14,)","(17,)",21.182,136.18612638823578,158.22203473032062
28,"(14,)","(17,)",21.182,111.69467387767648,143.07150363867368
28,"(15,)","(17,)",21.182,190.34707509024668,81.76305534090065
28,"(16,)","(18,)",21.182,175.92984422658884,17.112844946358564
28,"(17,)","(20,)",21.182,255.991444433315,164.86074271230154
28,"(17,)","(20,)",21.182,241.1251578754776,168.26337909471556
28,"(18,)","(21,)",21.182,392.91107086174554,166.18028119130588
28,"(18,)","(21,)",21.182,504.1128743969814,376.75529934858355
28,"(18,)","(21,)",21.182,555.5420591557504,374.53873135924505
28,"(18,)","(21,)",21.182,575.0509120282358,314.654781209726
28,"(18,)","(21,)",21.182,562.8626899565613,250.15855784692315
28,"(19,)","(22,)",21.182,396.73578915180394,584.496637725215
28,"(19,)","(29,)",21.182,20.14676415148483,17.421480398416406
28,"(19,)","(29,)",21.182,586.5003138867423,25.75504538152802
28,"(25,)","(21,)",21.182,531.3920510321941,133.119976262218
28,"(25,)","(21,)",21.182,521.3463450789557,108.21351523654153
28,"(29,)","(31,)",21.182,26.94564822491634,64.09234534130667
28,"(29,)","(31,)",21.182,44.38123459527753,46.35721108135192
28,"(31,)","(36,)",21.182,66.65948170093122,518.8664662228427
28,"(31,)","(36,)",21.182,69.80354491005949,519.913440386995
28,"(3,)","(12,)",21.202,76.92313884403248,295.4129048257339
28,"(3,)","(12,)",21.202,119.97556328885483,388.67392860630156
28,"(3,)","(12,)",21.202,164.13835201106662,314.7998498910143
28,"(3,)","(12,)",21.202,241.69784973626668,225.80348116114442
28,"(3,)","(26,)",21.202,312.13664692070654,142.05190728753462
28,"(5,)","(19,)",21.202,132.741249076728,578.474024944965
28,"(5,)","(19,)",21.202,104.36066093665292,4.053649172415135
28,"(5,)","(27,)",21.202,268.39478400639445,514.56556846693
28,"(14,)","(18,)",21.202,136.18238634920695,158.2228930298241
28,"(14,)","(18,)",21.202,111.69402968726891,143.07323910391904
28,"(15,)","(18,)",21.202,190.34782396861226,81.76118277194331
28,"(16,)","(19,)",21.202,175.93210746252026,17.114476008833776
28,"(17,)","(25,)",21.202,255.86827738691483,165.0383160061852
28,"(17,)","(25,)",21.202,241.12404175813674,168.26227440704355
28,"(18,)","(26,)",21.202,392.90776285654636,166.18267612802038
28,"(18,)","(26,)",21.202,504.1116787748475,376.7565521831362
28,"(18,)","(26,)",21.202,555.540949358134,374.5405585663062
28,"(18,)","(26,)",21.202,575.0518651057316,314.6518233992822
28,"(18,)","(26,)",21.202,562.8630464546077,250.16135822464395
28,"(19,)","(27,)",21.202,396.5342829035459,584.7097282109484
28,"(19,)","(34,)",21.202,20.1287437253726,17.44039856298889
28,"(19,)","(34,)",21.202,586.5009833588229,25.754257395854665
28,"(25,)","(26,)",21.202,531.1802898260038,133.00001026028997
28,"(25,)","(26,)",21.202,521.347712998148,108.21486905342263
28,"(29,)","(36,)",21.202,26.94781655263978,64.0938706371121
28,"(29,)","(36,)",21.202,44.17433812587092,46.38831235932855
28,"(31,)","(41,)",21.202,66.75162603682668,518.9726917212812
28,"(31,)","(41,)",21.202,68.89866169826269,519.9348955220019
28,"(3,)","(14,)",21.222,76.92223185769535,295.41523659429697
28,"(3,)","(14,)",21.222,119.9770263140951,388.67517678712943
28,"(3,)","(14,)",21.222,164.13990619342314,314.7995802577121
28,"(3,)","(14,)",21.222,241.69540551168802,225.80481841715937
28,"(3,)","(27,)",21.222,312.1370844599842,142.05387885417056
28,"(5,)","(22,)",21.222,132.74856626448562,578.5845405180154
28,"(5,)","(22,)",21.222,104.35865025101378,4.053020886015929
28,"(5,)","(28,)",21.222,268.39543317819846,514.5645004269841
28,"(14,)","(21,)",21.222,136.1786759168475,158.22374453490932
28,"(14,)","(21,)",21.222,111.69290940553287,143.0750822302488
28,"(15,)","(21,)",21.222,190.34857641058557,81.75930129219162
28,"(16,)","(22,)",21.222,175.9343752236329,17.116110332503922
28,"(17,)","(26,)",21.222,255.86445025558038,165.0395793015369
28,"(17,)","(26,)",21.222,241.13143472017293,168.26166648376307
28,"(18,)","(27,)",21.222,392.80562074567877,165.9840215583676
28,"(18,)","(27,)",21.222,504.1104574390663,376.7577862412121
28,"(18,)","(27,)",21.222,555.5398452619735,374.542376386304
28,"(18,)","(27,)",21.222,575.0528225061219,314.6488521730337
28,"(18,)","(27,)",21.222,562.8643973579449,250.16133507526752
28,"(19,)","(28,)",21.222,396.5339615021662,584.7089201082335
28,"(19,)","(38,)",21.222,20.126697260422247,17.44068020734062
28,"(19,)","(38,)",21.222,586.5014123853496,25.753423829921076
28,"(25,)","(27,)",21.222,531.1484000526938,132.9802369513927
28,"(25,)","(27,)",21.222,521.3490693357357,108.21621140809737
28,"(29,)","(40,)",21.222,26.94465146425989,64.06753009317924
28,"(29,)","(40,)",21.222,44.17723384385863,46.389529125115246
28,"(31,)","(45,)",21.222,66.74672117444175,518.970871674807
28,"(31,)","(45,)",21.222,69.00183153446403,519.9586219028276
28,"(3,)","(12,)",21.242,76.92157077879597,295.41743997302734
28,"(3,)","(12,)",21.242,119.83426982238782,388.68296674210023
28,"(3,)","(12,)",21.242,164.01353455536304,314.6451392826202
28,"(3,)","(12,)",21.242,241.69643794093753,225.8063211450159
28,"(3,)","(21,)",21.242,312.1375172012173,142.05582880065742
28,"(5,)","(17,)",21.242,132.74657721222576,578.5833226279779
28,"(5,)","(17,)",21.242,104.37543929811943,4.048144954528539
28,"(5,)","(22,)",21.242,268.396059712528,514.563469630996
28,"(14,)","(16,)",21.242,136.17499519787717,158.22458922108513
28,"(14,)","(16,)",21.242,111.69180877255707,143.07689302975746
28,"(15,)","(16,)",21.242,190.3493324467339,81.75741082521176
28,"(16,)","(17,)",21.242,175.9366476129926,17.1177479916455
28,"(17,)","(20,)",21.242,255.86334890397052,165.0380530405148
28,"(17,)","(20,)",21.242,241.13044254653727,168.26067430442401
28,"(18,)","(21,)",21.242,392.8017274622522,165.9869086104793
28,"(18,)","(21,)",21.242,504.4295411009423,376.6278704674925
28,"(18,)","(21,)",21.242,555.4953875515115,374.4382973906613
28,"(18,)","(21,)",21.242,575.0537841506052,314.6458677755337
28,"(18,)","(21,)",21.242,562.8657212469453,250.16131238881468
28,"(19,)","(22,)",21.242,396.5336196412662,584.708194822968
28,"(19,)","(32,)",21.242,19.89879059942507,17.707698270229116
28,"(19,)","(32,)",21.242,586.5018189948219,25.752633818620552
28,"(25,)","(21,)",21.242,530.95583422718,132.86723184410428
28,"(25,)","(21,)",21.242,521.3504140122416,108.21754222190816
28,"(29,)","(34,)",21.242,26.946823281232355,64.06943367696408
28,"(29,)","(34,)",21.242,44.180047708519965,46.390711496555696
28,"(31,)","(39,)",21.242,66.74206914259639,518.9691434977634
28,"(31,)","(39,)",21.242,69.02181540914955,519.960032549725
28,"(3,)","(15,)",21.262,76.92068461542846,295.41971623930414
28,"(3,)","(15,)",21.262,119.83558222071261,388.6842435500454
28,"(3,)","(24,)",21.262,164.01498300568625,314.6445801855589
28,"(3,)","(24,)",21.262,241.69721495169063,225.807765225891
28,"(3,)","(26,)",21.262,312.13794516249334,142.0577572084972
28,"(5,)","(22,)",21.262,132.74462849184027,578.5821294330118
28,"(5,)","(22,)",21.262,104.37356587077193,4.047530495133628
28,"(5,)","(27,)",21.262,268.4266440119166,514.6274377529508
28,"(14,)","(21,)",21.262,136.17134429821516,158.22542706404425
28,"(14,)","(21,)",21.262,111.69072775741932,143.07867155331914
28,"(15,)","(21,)",21.262,190.35009210701105,81.75551129610477
28,"(16,)","(22,)",21.262,175.93892162041084,17.119386816885594
28,"(17,)","(25,)",21.262,255.58897447359914,165.3325947851801
28,"(17,)","(25,)",21.262,241.2176406832005,168.2642555060163
28,"(18,)","(26,)",21.262,392.79785109035464,165.9897831218998
28,"(18,)","(26,)",21.262,504.4287590780482,376.6289506509204
28,"(18,)","(26,)",21.262,555.494400048106,374.4405898326852
28,"(18,)","(26,)",21.262,575.0547499599718,314.64287045260517
28,"(18,)","(26,)",21.262,562.8670181584281,250.16129016465447
28,"(19,)","(27,)",21.262,396.2627273295543,584.9943460526758
28,"(19,)","(36,)",21.262,19.889249686773383,17.716840113257035
28,"(19,)","(36,)",21.262,586.7906267512165,25.869255719863645
28,"(25,)","(26,)",21.262,530.9566478722776,132.8664198117379
28,"(25,)","(26,)",21.262,521.3517469487605,108.2188614167631
28,"(29,)","(38,)",21.262,26.90378590550813,63.76661411446753
28,"(29,)","(38,)",21.262,44.178109708582724,46.39253274507553
28,"(31,)","(43,)",21.262,66.73767222554864,518.9675100929725
28,"(31,)","(43,)",21.262,69.0406914390004,519.961364994677
26,"(3,)","(15,)",21.282,76.9198093754072,295.4219644470473
26,"(3,)","(15,)",21.282,119.74687689815588,388.6896814175197
26,"(3,)","(26,)",21.282,164.0164045054384,314.6440314913296
26,"(3,)","(26,)",21.282,241.6982330050164,225.8091797949795
26,"(3,)","(28,)",21.282,312.13836836178336,142.0596641586688
26,"(5,)","(22,)",21.282,132.75171888912269,578.6931216028611
26,"(5,)","(22,)",21.282,104.372031091559,4.046865120648704
26,"(5,)","(29,)",21.282,268.4795095961936,514.7395537101734
26,"(14,)","(21,)",21.282,136.16819935616425,158.2255624638231
26,"(14,)","(21,)",21.282,111.85621028275355,143.03397716233619
26,"(15,)","(21,)",21.282,190.35085542075012,81.75360263152288
26,"(16,)","(22,)",21.282,175.94119727810335,17.121026831440076
26,"(17,)","(27,)",21.282,255.58723971865948,165.33159162020706
26,"(17,)","(27,)",21.282,241.21636858335972,168.26332646202343
26,"(18,)","(28,)",21.282,392.79399145876897,165.99264521959452
26,"(18,)","(28,)",21.282,504.4280068654392,376.6299896583464
26,"(18,)","(28,)",21.282,555.4934180118096,374.44286958307595
26,"(18,)","(28,)",21.282,575.0557198546194,314.63986045128814
26,"(18,)","(28,)",21.282,562.8682881289396,250.16126840216066
26,"(19,)","(29,)",21.282,396.2625073815476,584.9933866764395
26,"(19,)","(39,)",21.282,19.820362734542073,17.796674517724682
26,"(19,)","(39,)",21.282,586.7909205535857,25.86835822916396
26,"(25,)","(28,)",21.282,530.957608358854,132.8657310264877
26,"(25,)","(28,)",21.282,521.2091896112357,108.31156931229208
26,"(29,)","(41,)",21.282,26.90596000642404,63.768179501612394
26,"(29,)","(41,)",21.282,43.58677807636127,46.47972144904918
26,"(3,)","(13,)",21.302,76.91894506010445,295.42418459273176
26,"(3,)","(13,)",21.302,119.7486395306806,388.69093285344195
26,"(3,)","(21,)",21.302,164.0177990837807,314.64349318867573
26,"(3,)","(21,)",21.302,241.22082067144606,225.78332216178558
26,"(3,)","(23,)",21.302,312.1742574843021,142.01068358625633
26,"(5,)","(18,)",21.302,132.74973497290847,578.6917130792033
26,"(5,)","(18,)",21.302,104.3705793758422,4.046206825755576
26,"(5,)","(24,)",21.302,268.6616141218251,515.125934301018
26,"(14,)","(17,)",21.302,136.16460931071202,158.2263838299511
26,"(14,)","(17,)",21.302,112.15839589909339,142.9539115118362
26,"(15,)","(17,)",21.302,190.3516224166575,81.7516847596861
26,"(16,)","(18,)",21.302,175.9434746167334,17.122668057408305
26,"(17,)","(22,)",21.302,255.51121582349515,165.41092311538438
26,"(17,)","(22,)",21.302,241.46328960023283,168.27499380683025
26,"(18,)","(23,)",21.302,392.79014839677825,165.995495030158
26,"(18,)","(23,)",21.302,504.9159194018673,376.431343703169
26,"(18,)","(23,)",21.302,555.4924414848163,374.4451365438829
26,"(18,)","(23,)",21.302,575.0566937545705,314.63683801978726
26,"(18,)","(23,)",21.302,562.8695311947562,250.16124710071165
26,"(19,)","(24,)",21.302,396.07827109933385,585.1890186861574
26,"(19,)","(31,)",21.302,19.815148391455068,17.800800724731403
26,"(19,)","(31,)",21.302,586.7955055290613,25.869254985940984
26,"(25,)","(23,)",21.302,530.9585385476223,132.8650639684369
26,"(25,)","(23,)",21.302,521.2109305752706,108.31282973917621
26,"(29,)","(33,)",21.302,26.908083305648233,63.769708310733336
26,"(29,)","(33,)",21.302,43.589126002782905,46.481123317155266
26,"(3,)","(13,)",21.322,76.91809167100664,295.42637667253956
26,"(3,)","(13,)",21.322,119.75037018446542,388.69216158506066
26,"(3,)","(23,)",21.322,164.01916676966783,314.6429652664213
26,"(3,)","(23,)",21.322,241.22145123737306,225.78494222649613
26,"(3,)","(25,)",21.322,312.1746145161122,142.01269847783482
26,"(5,)","(21,)",21.322,132.74787747124054,578.6914179625245
26,"(5,)","(21,)",21.322,104.6985336487613,3.969608095745457
26,"(5,)","(26,)",21.322,268.6623184849375,515.1247746145727
26,"(14,)","(20,)",21.322,136.16104937255048,158.22719830783512
26,"(14,)","(20,)",21.322,112.15717096041519,142.95592716010802
26,"(15,)","(20,)",21.322,190.352393122806,81.74975761039838
26,"(16,)","(21,)",21.322,175.9457536653935,17.124310515756065
26,"(17,)","(24,)",21.322,255.4586439312709,165.46489143532864
26,"(17,)","(24,)",21.322,241.46240251144934,168.27410635974587
26,"(18,)","(25,)",21.322,392.7863217341773,165.99833267980546
26,"(18,)","(25,)",21.322,504.9155470973785,376.43229755838155
26,"(18,)","(25,)",21.322,555.4914705091321,374.4473906175905
26,"(18,)","(25,)",21.322,575.0576715794891,314.63380340741946
26,"(18,)","(25,)",21.322,562.8565359945583,250.20103698298635
26,"(19,)","(26,)",21.322,396.07803845161254,585.1880204929574
26,"(19,)","(32,)",21.322,19.668231066987005,17.973088800928963
26,"(19,)","(32,)",21.322,586.7957729001375,25.86845016409825
26,"(25,)","(25,)",21.322,530.9594385180733,132.8644185805809
26,"(25,)","(25,)",21.322,521.2126562232497,108.31407907750935
26,"(29,)","(34,)",21.322,26.910155872946916,63.77120059206311
26,"(29,)","(34,)",21.322,43.59122115130481,46.482515363152174
28,"(3,)","(13,)",21.342,76.9343788819385,295.4212873234466
28,"(3,)","(13,)",21.342,119.75206893144406,388.6933676634474
28,"(3,)","(21,)",21.342,163.7851645189944,314.34729265432014
28,"(3,)","(21,)",21.342,203.5867926801094,278.7849533468641
28,"(3,)","(21,)",21.342,204.5892730705906,277.9918582367083
28,"(3,)","(21,)",21.342,241.18857911782305,225.7846565482181
28,"(3,)","(23,)",21.342,312.1749758464365,142.0146789540268
28,"(5,)","(19,)",21.342,132.74597567297107,578.690075262795
28,"(5,)","(19,)",21.342,104.69692017112808,3.968890430021247
28,"(5,)","(24,)",21.342,268.6630005243283,515.1236516826325
28,"(14,)","(18,)",21.342,136.15751964449768,158.22800587395147
28,"(14,)","(18,)",21.342,112.1559654513311,142.95791083679757
28,"(15,)","(18,)",21.342,190.3531675666286,81.74782111506343
28,"(16,)","(19,)",21.342,175.94803445158476,17.125954226302724
28,"(17,)","(22,)",21.342,255.45761047721203,165.46342695829492
28,"(17,)","(22,)",21.342,242.168452788563,168.30581322459483
28,"(18,)","(23,)",21.342,392.7823181338332,166.00068507235284
28,"(18,)","(23,)",21.342,505.5418536341292,376.1760593438924
28,"(18,)","(23,)",21.342,555.4905051265733,374.44963170712447
28,"(18,)","(23,)",21.342,575.0586532486977,314.6307568645621
28,"(18,)","(23,)",21.342,562.8578244924904,250.20081344296807
28,"(19,)","(24,)",21.342,395.95979805985144,585.3145999238579
28,"(19,)","(31,)",21.342,19.665935280060012,17.973768966554303
28,"(19,)","(31,)",21.342,587.1615109213251,26.01073088512726
28,"(25,)","(23,)",21.342,530.9603083493769,132.86379480614534
28,"(25,)","(23,)",21.342,521.2143664747675,108.31531726907929
28,"(29,)","(33,)",21.342,26.912177777535703,63.77265639543839
28,"(29,)","(33,)",21.342,43.59344459256636,46.48384214671239
28,"(2,)","(13,)",21.362,76.93366921169894,295.4233839228594
28,"(2,)","(13,)",21.362,119.75373584304239,388.69455113931326
28,"(2,)","(21,)",21.362,163.78672282107397,314.3466911548423
28,"(2,)","(21,)",21.362,199.48287274871984,280.99501641581196
28,"(2,)","(21,)",21.362,205.7207618241012,276.9264860507408
28,"(2,)","(21,)",21.362,241.1891037220164,225.78620669866456
28,"(2,)","(23,)",21.362,312.1753260159852,142.0166472512078
28,"(4,)","(17,)",21.362,132.74411498875432,578.6887615902384
28,"(4,)","(17,)",21.362,105.02914699150614,3.8894344423631537
28,"(4,)","(24,)",21.362,268.6636608931811,515.1225665148398
28,"(12,)","(16,)",21.362,136.15402022857774,158.22880650495813
28,"(12,)","(16,)",21.362,112.15477871297821,142.95986362606996
28,"(13,)","(16,)",21.362,190.3631409220846,81.7445489160126
28,"(14,)","(17,)",21.362,175.95031700119688,17.12759920770668
28,"(15,)","(22,)",21.362,255.1799844556839,165.7590504820286
28,"(15,)","(22,)",21.362,242.1674305123367,168.3048037606007
28,"(16,)","(23,)",21.362,392.778047148943,166.00235211431692
28,"(16,)","(23,)",21.362,505.540642127256,376.1774790846971
28,"(16,)","(23,)",21.362,555.4895453787638,374.4518597158569
28,"(16,)","(23,)",21.362,575.0596386811942,314.6276986425999
28,"(16,)","(23,)",21.362,562.8590842702791,250.20059488557433
28,"(17,)","(24,)",21.362,395.9595401662124,585.3136554397923
28,"(17,)","(32,)",21.362,19.55521229740839,18.098631248652396
28,"(17,)","(32,)",21.362,587.2037097847552,26.024700969955006
28,"(23,)","(23,)",21.362,530.961125272529,132.86317941971737
28,"(23,)","(23,)",21.362,521.2160612501249,108.3165442561853
28,"(27,)","(34,)",21.362,26.914149088082922,63.774075770301124
28,"(27,)","(34,)",21.362,43.45421493100548,46.50591515159749
28,"(2,)","(18,)",21.382,77.55610342136629,295.162542677563
28,"(2,)","(18,)",21.382,119.75537099016165,388.69571206299673
28,"(2,)","(24,)",21.382,163.7882543689093,314.34609998241456
28,"(2,)","(24,)",21.382,199.48578197835053,280.99481094197574
28,"(2,)","(24,)",21.382,205.72006181818,276.9283702355155
28,"(2,)","(24,)",21.382,241.189613554242,225.78771319949368
28,"(2,)","(26,)",21.382,312.17567220805824,142.01859319106515
28,"(4,)","(22,)",21.382,132.74229535709222,578.6874769014363
28,"(4,)","(22,)",21.382,105.02790375168243,3.8885743644236754
28,"(4,)","(27,)",21.382,268.6803111177829,515.1546790431063
28,"(12,)","(21,)",21.382,136.29336184674276,158.01881429500474
28,"(12,)","(21,)",21.382,112.15360892023858,142.9617885311742
28,"(13,)","(21,)",21.382,190.36398432157222,81.74259294138164
28,"(14,)","(22,)",21.382,175.95260133848956,17.129245477451263
28,"(15,)","(25,)",21.382,255.1792547689297,165.75710725772916
28,"(15,)","(25,)",21.382,242.2657159187603,168.30714930578307
28,"(16,)","(26,)",21.382,392.7737835658071,166.00401626724363
28,"(16,)","(26,)",21.382,505.75478146209844,376.0905440726608
28,"(16,)","(26,)",21.382,555.488591307133,374.45407454761164
28,"(16,)","(26,)",21.382,575.0606277956683,314.62462899387356
