s,t,x,y
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.30992421665206, 99.50888914251294, 106.91899553179795, 112.82890087946792], [160.67717861024045, 182.0147745384403], [216.85524588504433, 227.0104903329569], [313.93674143494945], [137.46768650597204, 118.66431992213393], [298.9224455382947], [191.89246056383527, 176.35434713074983], [392.6365395311285], [519.5721121228738, 553.8674456998567], [387.65967493679346], [522.7832209688601, 518.9211030820593], [575.473659795857, 561.3021895448541])","([293.911662103734, 313.84124220962923, 330.81479270906493, 390.31676399720675], [307.69156069437037, 281.9266319832615], [246.50062925614657, 230.85185818930944], [140.2556789572759], [154.93072237869754, 142.03310309982945], [560.3427166121958], [81.2766140592717, 17.313143546870098], [166.77076149642454], [370.8251490695675, 372.0693495165557], [595.8091756821643], [127.21264373858622, 111.00495005969721], [314.22557553809304, 258.51914130647503])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39677822966385, 99.50766296305804, 106.91776982266438, 112.82856503780708], [160.65360027150913, 181.99138759053568], [216.98578121585604, 226.9806622890205], [313.93685631778817], [137.47604957528034, 118.66397424638257], [299.1579590140251], [191.89312631224186, 176.35521286817306], [392.63557163358587], [519.7619858752081, 553.8672089223277], [387.6594192741512], [522.7490722680568, 518.9213355553229], [575.474172217821, 561.2911221042311])","([293.8932940087805, 313.8360064624234, 330.8135162195722, 390.3172878297857], [307.59495702054863, 281.92680804693344], [246.1409642181825, 230.878060003662], [140.25643259851927], [154.9054372655856, 142.03358996737504], [560.970363163091], [81.27569483598883, 17.313395125982296], [166.7715440354767], [370.75256511078874, 372.07005803376217], [595.8088827242246], [127.18331478848836, 111.00573780719964], [314.2249516347219, 258.6488726055231])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39628428302436, 99.50756269637697, 106.9165496519795, 112.82897825267817], [160.61823624038624, 181.8189622072651], [216.9855607583596, 226.69482078881887], [313.9369707394774], [137.47509160530478, 118.79287440261969], [299.23931467995124], [191.89379018464734, 176.3560736068074], [392.6346029398082], [519.7615671252795, 553.8669747802614], [387.65886504131356], [522.7348498365543, 518.8923059857432], [575.4680636697624, 561.291589146292])","([293.8939979805658, 313.8365698012107, 330.8122454979826, 390.3175122151069], [307.4509356747333, 281.9278205233503], [246.14261569616218, 231.13536022763174], [140.2571832145818], [154.9057504521721, 142.02168650319297], [561.1924383026548], [81.27477601985636, 17.313645252470597], [166.7723272182798], [370.7530638527595, 372.0707586647865], [595.8090540039975], [127.1706795971074, 111.05572235534122], [314.2222765807119, 258.6484950978196])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39576116923934, 99.50746508618442, 106.91533500120838, 112.82917673405137], [160.6092147531295, 181.8195705746504], [216.9853459862335, 226.48001555983856], [313.9370847009714], [137.47414673527038, 118.79250913163374], [299.31797206315605], [191.89445541962976, 176.35692932790695], [392.63363345142363], [519.7611567846409, 553.857572190594], [387.6550660999648], [522.7352255242291, 518.845095713737], [575.4685788347799, 561.2853502946232])","([293.8946998799928, 313.8371174497682, 330.8109805249933, 390.3178127568252], [307.41244136799787, 281.9282266829668], [246.14423094976763, 231.33149498231464], [140.25793081172452], [154.90605935602954, 142.0221956568129], [561.4082292724197], [81.273857509526, 17.313893920887526], [166.77311104351764], [370.7535525790488, 372.0583113692083], [595.814105317816], [127.17029427354505, 111.13639028977119], [314.2216615504439, 258.7241178851214])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39587008165012, 99.50737027717366, 106.9141258519342, 112.82957553760569], [160.6077234873593, 181.82016829130114], [217.07088492350215, 226.4722817580307], [313.93719820322235], [137.47343833951052, 118.81771892596045], [299.31792978021616], [191.89512037845455, 176.3577808613674], [392.63266317016166], [519.7607548380863, 553.857340121637], [387.60121352484686], [522.7356153645485, 518.8456050262452], [575.4690898063576, 561.2855114939385])","([293.89525618615664, 313.8376502275726, 330.8097212814245, 390.3180274781787], [307.40416851763655, 281.92862573191564], [245.92099517227814, 231.33913249864133], [140.25867539619327], [154.9057467102817, 142.02026095254115], [561.4075082736235], [81.272939380495, 17.31413959082943], [166.77389550979183], [370.7540313077674, 372.05900169340174], [595.8941599461917], [127.16993178382643, 111.13678622691701], [314.22105152651824, 258.72722239055435])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39547678757137, 99.50726876839059, 106.91292218585976, 112.82996639665495], [160.606745401585, 181.8207183786108], [217.07932662110508, 226.45852790220246], [313.9373112471799], [137.47251933999684, 118.8181426592961], [299.49056943169495], [191.89578504936372, 176.35862778827257], [392.63169259241863], [519.7610895731514, 553.8571107011214], [387.60096353438104], [522.735935876726, 518.8071868058053], [575.4695965785154, 561.2859108142507])","([293.8959133089259, 313.8381191991521, 330.80846774822095, 390.31823762927775], [307.3979770113099, 281.92901783560416], [245.90063621614317, 231.35224264252133], [140.25941697421857], [154.90604676126898, 142.02068587811516], [561.8817953944213], [81.2720216489979, 17.31438570184928], [166.77468094335026], [370.7542209046857, 372.0596841394056], [595.8938742626204], [127.16952199934575, 111.20282109294331], [314.2204465160742, 258.72755029476434])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 8), (7, 4), (11, 7), (11, 13), (12, 10), (14, 7), (17, 13))",24.8,"([82.39497610886318, 99.45306390311868, 106.91172861135634, 112.83022177460809], [160.60282166937003, 181.82030455487677], [217.07939851534013, 226.45972840959286], [313.93742383379134], [137.475891676684, 118.83948418754785], [299.6029007903895], [191.89640644583892, 176.3594696100608], [392.63072073229216], [519.9555699351223, 553.8568839288641], [387.55697445307396], [522.688848835095, 518.8074230547968], [575.4700991453158, 561.2756850847537])","([293.89658530820515, 313.5596942160851, 330.807227237566, 390.31849311606675], [307.3799480707117, 281.9294070911597], [245.90140810797834, 231.35172538832063], [140.2601555520145], [154.8944765206918, 142.0191228249778], [562.1992527038536], [81.27110579159489, 17.314630329357943], [166.77546668711696], [370.6800204899507, 372.0603587077655], [595.959061891256], [127.12926527204245, 111.20370629427481], [314.2198465262003, 258.8491139539507])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.8,"([82.39448595153826, 99.45295839269713, 106.91053589005766, 112.74703047225586], [160.59893418288158, 181.82075963294713], [217.07903363038417, 226.4609049707642], [313.9375359640015], [137.47498768414783, 118.95912274089335], [299.61777233017517], [191.89707058580342, 176.36030630838107], [392.6297480850888], [519.9555392186116, 553.8566598046797], [387.478216510711], [522.6892240471398, 518.8079323493066], [575.4705975008633, 561.2761556239152])","([293.89724660509114, 313.56028479564094, 330.8059851220805, 390.35141676970454], [307.36206457539555, 281.92978557200115], [245.90326406703701, 231.35121845165943], [140.26089113577842], [154.89477694494707, 142.00828674083982], [562.2414689306663], [81.27018888018887, 17.31487346802274], [166.77625306723112], [370.6803678587204, 372.0610253990317], [596.0780964073252], [127.12890093036697, 111.20411378141102], [314.2192515639348, 258.8487339242386])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.8,"([82.53609294213317, 99.44976634756772, 106.9093485975691, 112.70206375092067], [160.56728106263904, 181.66010515728658], [217.0803219922305, 226.37961635336887], [313.9409743141469], [137.47419661720295, 119.00649138979698], [299.64663741340445], [191.89773440250605, 176.3611378649215], [392.62877465294434], [519.9856697413738, 553.8564383283817], [387.47794761339946], [522.6852207478895, 518.8058029280029], [575.4710916393046, 561.2766094850202])","([293.86726527377607, 313.5449597240379, 330.8047486602285, 390.36940253322655], [307.2321970438497, 281.9309348517404], [245.90092507003703, 231.42582422239227], [140.25830428097555], [154.89479516075158, 142.0043989895239], [562.324022381823], [81.26927241507813, 17.315115112522367], [166.777040081966], [370.669162395083, 372.0616842137595], [596.0777715602334], [127.12486217557246, 111.20896729049362], [314.2186616362657, 258.8484661406036])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.59644960564125, 99.44966628894574, 106.9081667160718, 112.67976659032239], [160.56795381803047, 181.66070581914877], [217.09688016005404, 226.36194883352505], [313.9411066308255], [137.47333549193394, 119.1017570796598], [299.6612067835596], [191.898397884201, 176.36195973317442], [392.6278004380958], [519.9852604480275, 553.8562055371763], [387.4776848635438], [522.6742606879498, 518.7980441109441], [575.4687856279547, 561.266016646787])","([293.854864079337, 313.5455307029068, 330.8035178334532, 390.3785169331131], [307.23261919096035, 281.9313297984804], [245.8600071311055, 231.44247318497946], [140.2590153894165], [154.89503995182955, 141.99733446673838], [562.3653952756451], [81.26835641247882, 17.315364025100767], [166.777827729513], [370.66964608885417, 372.06231523859657], [596.0774541397054], [127.11497150605476, 111.22334289907624], [314.217194535478, 258.97505407848814])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.67005020077781, 99.42594540608306, 106.91522817810873, 112.68018163889973], [160.5685703769305, 181.63893568383574], [217.3705900208811, 226.13312342086613], [313.9412163669393], [137.47251278198425, 119.28728203753285], [299.90547817427637], [191.89906101914664, 176.35876399509038], [392.6268254428813], [520.142102791507, 553.8536244732329], [387.47650776618354], [522.5865230634695, 518.7949503583941], [575.469274192176, 561.2512647642608])","([293.8396517882932, 313.42467151979514, 330.8153582919519, 390.37872337177726], [307.2328476101224, 281.9318343123826], [245.1697863463143, 231.65152720378413], [140.25974559869948], [154.8952094891172, 141.98347882317623], [563.0707427152885], [81.26744088860151, 17.323395595890602], [166.77861600798173], [370.60922035345664, 372.059588004487], [596.078552639531], [127.0403856521707, 111.22982211000449], [314.21661369966745, 259.18069211934153])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.66950990267131, 99.42584227112795, 106.914063024944, 112.55969379501603], [160.56922363084078, 181.63951587457262], [217.37014352043764, 225.87461387964362], [313.9413246008456], [137.4716610039842, 119.28680150640525], [299.9211457628842], [191.8997237956053, 176.3595953380628], [392.62584966974043], [520.1416568849525, 553.8140863006316], [387.4762567606686], [522.5869028446674, 518.7954386173291], [575.4697585043302, 561.2515841752737])","([293.8403883433788, 313.42525422877645, 330.8141511497272, 390.42640572880146], [307.2332574273489, 281.9322194151858], [245.17186851159565, 231.8968524341002], [140.2604738809091], [154.89549227420682, 141.9840454148235], [563.1166912965302], [81.2665258596512, 17.32361828791009], [166.77940491539985], [370.6097332664047, 372.0042247201657], [596.078249959915], [127.04001998491431, 111.23021953651053], [314.2160379189812, 259.1827966355491])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.66944873155222, 99.40516203733463, 106.91371964427863, 112.56013632952401], [160.56986713944863, 181.51653801423984], [217.38054006299376, 225.87596744230905], [313.94143344002055], [137.47082231367315, 119.28632839384613], [299.92632179398777], [191.9003862018438, 176.36041478563425], [392.6248731212135], [520.1412199213336, 553.8138737202967], [387.4450328945678], [522.587276566014, 518.7959207971606], [575.470238558738, 561.2520805053855])","([293.84101370787283, 313.32020018757663, 330.81424505523245, 390.4266209588289], [307.2336611308841, 281.9332900930458], [245.14656043958163, 231.89609750279888], [140.26119814419158], [154.89577071426368, 141.9846032592769], [563.1314452123415], [81.26561134182673, 17.32385238969469], [166.7801944497134], [370.6102358925619, 372.00489456777086], [596.125299560411], [127.03966015230488, 111.23061000454689], [314.2154672001713, 259.18235072842396])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.66892280208924, 99.36779558586142, 106.91256606243333, 112.56056990894248], [160.57050091380614, 181.51712770368528], [217.3817454007292, 225.41338695622164], [313.94154183363474], [137.49625724766477, 119.33487915091263], [300.1050370592121], [191.90104822613347, 176.36122897299325], [392.6238957999422], [520.1480464626663, 553.8136637033347], [387.3856406625071], [522.5156454484021, 518.7811302782603], [575.4707134434072, 561.2525694245962])","([293.84173020271976, 313.1296883849881, 330.81305075663107, 390.4268318795821], [307.2340587276613, 281.93368486032057], [245.144438356156, 232.3622336789344], [140.2619194425187], [154.8222562105781, 141.98140191418273], [563.6552001756995], [81.26469735132066, 17.324084988728927], [166.78098460878678], [370.60791855562576, 372.0055563381047], [596.2153305312761], [126.97650774561174, 111.25693894142594], [314.21490126148313, 259.18191147931446])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.66840433502381, 99.36768587418526, 106.91141772760328, 112.4921859596457], [160.57112496493144, 181.51770679922674], [217.3813359855805, 225.41267123298007], [313.9416497826027], [137.4953954715446, 119.33631012003578], [300.1769047977931], [191.89865375889076, 176.36203788210966], [392.62291770866864], [520.1477655770375, 553.8134562494383], [387.38538173947325], [522.5160101757746, 518.7369185764666], [575.471184966802, 561.2530509427205])","([293.8424365312425, 313.1303583275342, 330.8118618902433, 390.45412243523305], [307.2344502245929, 281.93407253551214], [245.14637304387944, 232.36357862873035], [140.26263778197634], [154.82252716320298, 141.98181128298103], [563.8633643105876], [81.26387582389488, 17.324316079861937], [166.78177539040286], [370.6083483678528, 372.0062100321338], [596.2150054240122], [126.9760927575471, 111.33334798034794], [314.2143406863021, 259.1814788794029])"
"((1, 0), (1, 5), (1, 6), (1, 7), (5, 3), (6, 9), (7, 4), (11, 7), (11, 14), (12, 11), (14, 7), (17, 14))",24.9,"([82.70528180371531, 99.36757882173264, 106.91027462303754, 112.36892615640173], [160.57173930380873, 181.51827531317358], [217.3815428089875, 225.41431550292214], [313.9417572878359], [137.51144917595792, 119.33594567430177], [300.192323746677], [191.869053424811, 176.36259668647307], [392.6219388502361], [520.2723975083368, 553.8132513583], [387.3527330307268], [522.5163690972201, 518.7374258201006], [575.3745622938134, 561.2512290109289])","([293.835164953048, 313.1310120318181, 330.8106784387269, 390.50306072545004], [307.23483562856956, 281.934453126861], [245.14673349845222, 232.3625215089413], [140.26335316862938], [154.77512337605856, 141.98234990930558], [563.9075017696166], [81.26385687849942, 17.3250252764039], [166.7825667922629], [370.5604347069036, 372.00685565082836], [596.2641068916852], [126.97568437548613, 111.33374030308882], [314.1827531242466, 259.21330305284755])"
