n,s1,s2,t,x,y
36,"(11,)","(22,)",356.004,563.1576109202133,125.08466092801922
36,"(11,)","(22,)",356.004,383.7675462188342,215.78747484623983
36,"(11,)","(22,)",356.004,375.0935688533896,452.1449442899559
36,"(11,)","(22,)",356.004,421.1610422650622,329.4426303234232
36,"(11,)","(22,)",356.004,411.8008668493669,305.6072546425131
36,"(11,)","(22,)",356.004,540.1477649520997,243.86106133371408
36,"(11,)","(22,)",356.004,553.7109154192591,191.95512679003917
36,"(11,)","(22,)",356.004,575.7746297819849,172.99595178159547
36,"(11,)","(22,)",356.004,0.7666041712759579,243.8060751786557
36,"(11,)","(22,)",356.004,576.9625145551782,262.66896144240843
36,"(11,)","(22,)",356.004,2.7546046985465864,312.0508917120704
36,"(14,)","(25,)",356.004,461.73456610308244,529.7782183694911
36,"(14,)","(25,)",356.004,452.15490180572806,523.0878147527815
36,"(14,)","(25,)",356.004,429.76642630883634,561.0614593406607
36,"(14,)","(29,)",356.004,42.61842077755762,505.9122962645059
36,"(14,)","(29,)",356.004,23.36122185695467,541.8974807603305
36,"(16,)","(24,)",356.004,418.9258502001069,15.170487458968523
36,"(16,)","(24,)",356.004,378.0599214155162,20.124671892979336
36,"(18,)","(25,)",356.004,496.22394616230565,558.0862448943811
36,"(18,)","(25,)",356.004,488.0218096026765,550.1555541759977
36,"(19,)","(26,)",356.004,517.3586282736212,344.8408298159852
36,"(19,)","(26,)",356.004,549.7579538544339,421.4411014887645
36,"(2,)","(2,)",356.804,70.69666997343873,92.04262287800009
36,"(2,)","(2,)",356.804,101.4474611892218,102.20991267645843
36,"(4,)","(9,)",356.804,142.78634807496462,501.25658117844785
36,"(4,)","(9,)",356.804,103.27729235458872,492.1045326146434
36,"(9,)","(8,)",356.804,181.63593693628076,19.138252801281055
36,"(9,)","(8,)",356.804,99.6371327610716,24.5208248349187
36,"(9,)","(8,)",356.804,70.67938667305981,47.01580741830719
36,"(11,)","(9,)",356.804,142.36726934532174,404.75055809267184
36,"(11,)","(9,)",356.804,149.19723064325305,460.14481823297865
36,"(11,)","(18,)",356.804,353.1835829003026,377.0835641376815
36,"(11,)","(18,)",356.804,292.15017322540194,482.57500971936645
36,"(11,)","(18,)",356.804,277.93915958316734,579.9208842067154
36,"(11,)","(18,)",356.804,319.55142220024527,459.18056199140665
36,"(11,)","(19,)",356.804,543.5181052565666,105.65327443837012
36,"(11,)","(19,)",356.804,562.8236583240471,124.98347109642864
36,"(11,)","(19,)",356.804,383.928673562897,216.17415378846562
36,"(11,)","(19,)",356.804,374.94894021830055,452.20801148688156
36,"(11,)","(19,)",356.804,421.085071157868,329.31359715644027
36,"(11,)","(19,)",356.804,411.87550842756184,306.0432075655983
36,"(11,)","(19,)",356.804,540.1424141204412,243.75177730278824
36,"(11,)","(19,)",356.804,554.1220717878803,192.00574102335042
36,"(11,)","(19,)",356.804,575.4855414947516,173.8503673810577
36,"(11,)","(19,)",356.804,0.08767256760631881,243.80135782379506
36,"(11,)","(19,)",356.804,577.0741859750395,261.8415143362598
36,"(11,)","(19,)",356.804,2.8292436426552285,312.2306652885936
36,"(14,)","(22,)",356.804,461.51642719700124,529.6105451421528
36,"(14,)","(22,)",356.804,453.77977115912813,524.2005576067296
36,"(14,)","(22,)",356.804,430.01708856965126,561.284448877825
36,"(14,)","(25,)",356.804,42.75573443776625,505.1658038057749
36,"(14,)","(25,)",356.804,23.037742680182873,542.7216728143067
36,"(16,)","(21,)",356.804,419.28787796861343,15.064605815785171
36,"(16,)","(21,)",356.804,377.30551294576014,20.053815010584344
36,"(18,)","(22,)",356.804,495.84593502962855,557.6148082100407
36,"(18,)","(22,)",356.804,488.23288347554967,550.1599739864806
36,"(19,)","(23,)",356.804,517.4401964560682,344.70867281363974
36,"(19,)","(23,)",356.804,549.4596274206795,422.13205840328465
36,"(2,)","(2,)",357.604,70.52614308666568,92.24194987831714
36,"(2,)","(2,)",357.604,101.33958443955967,102.33388111746143
36,"(4,)","(11,)",357.604,142.96546472803146,500.78575405328445
36,"(4,)","(11,)",357.604,103.38282314272146,491.86417626901437
36,"(9,)","(10,)",357.604,181.5769814301068,19.114097782022327
36,"(9,)","(10,)",357.604,99.138711906682,24.34428501858349
36,"(9,)","(10,)",357.604,70.38652591412063,46.795868026314906
36,"(11,)","(11,)",357.604,142.3799169599754,404.6285682164571
36,"(11,)","(11,)",357.604,148.95505286351664,460.95959591719065
36,"(11,)","(19,)",357.604,353.2668297980543,377.10085483247894
36,"(11,)","(19,)",357.604,291.8789790894436,482.3114778450297
36,"(11,)","(19,)",357.604,277.8387930982567,580.02125585193
36,"(11,)","(19,)",357.604,319.80115875446705,459.7335399702447
36,"(11,)","(20,)",357.604,542.8786608644534,105.46039926785554
36,"(11,)","(20,)",357.604,562.5598647718685,124.86772073060968
36,"(11,)","(20,)",357.604,384.15948701768883,216.76979755026144
36,"(11,)","(20,)",357.604,374.85691674952125,452.2327177702979
36,"(11,)","(20,)",357.604,420.98049373113884,329.25491061258543
36,"(11,)","(20,)",357.604,411.96913121913764,306.6677286403028
36,"(11,)","(20,)",357.604,540.2616084985003,243.6149883413716
36,"(11,)","(20,)",357.604,554.7042538248696,192.05528888648394
36,"(11,)","(20,)",357.604,575.5120052643297,173.89904056593383
36,"(11,)","(20,)",357.604,599.7881959042486,243.7544959561593
36,"(11,)","(20,)",357.604,576.9791334222273,261.8415143362598
36,"(11,)","(20,)",357.604,3.1226102929585977,312.66302925716826
36,"(14,)","(23,)",357.604,461.0618675531682,529.386961967804
36,"(14,)","(23,)",357.604,454.9646557906574,525.0872182558705
36,"(14,)","(23,)",357.604,430.26664878271094,561.5195335730026
36,"(14,)","(28,)",357.604,42.82609915447938,504.98175355241403
36,"(14,)","(28,)",357.604,22.896985413565517,543.1913029198364
36,"(16,)","(22,)",357.604,419.3728493560793,14.933666588853043
36,"(16,)","(22,)",357.604,377.1686904366361,19.9877878166717
36,"(18,)","(23,)",357.604,495.3862682203792,557.037697174915
36,"(18,)","(23,)",357.604,488.4123595325493,550.1660104997469
36,"(19,)","(24,)",357.604,517.4687958824009,344.52365688775166
36,"(19,)","(24,)",357.604,548.9946729101136,423.10591670959707
36,"(2,)","(2,)",358.404,70.32472371756484,92.45145218331803
36,"(2,)","(2,)",358.404,100.94185941760159,102.64327259128561
36,"(4,)","(11,)",358.404,143.1400680011478,500.35915948911077
36,"(4,)","(11,)",358.404,103.80721289413731,491.2213973312763
36,"(10,)","(10,)",358.404,181.68769414172363,18.679371488605852
36,"(10,)","(10,)",358.404,98.90735630580787,24.232882526649746
36,"(10,)","(10,)",358.404,70.00295840822275,46.50981755627106
36,"(12,)","(11,)",358.404,142.23186071834533,403.8367871344688
36,"(12,)","(11,)",358.404,148.96167494073316,461.1072073676745
36,"(12,)","(18,)",358.404,352.5257778845052,376.15939876182637
36,"(12,)","(18,)",358.404,291.8356394614511,482.31671225519983
36,"(12,)","(18,)",358.404,277.74949085020864,580.1105580999781
36,"(12,)","(18,)",358.404,320.026785399135,460.1799817719325
36,"(12,)","(19,)",358.404,542.0873035542872,105.2267868987885
36,"(12,)","(19,)",358.404,562.1674548813198,124.74094309723475
36,"(12,)","(19,)",358.404,384.42363998520824,217.44210005795986
36,"(12,)","(19,)",358.404,374.03366581693433,452.8889740481999
36,"(12,)","(19,)",358.404,420.96662706730694,328.8533847263696
36,"(12,)","(19,)",358.404,411.951178499956,306.83455629399026
36,"(12,)","(19,)",358.404,540.5085789652941,243.41570660836322
36,"(12,)","(19,)",358.404,555.0424585031676,192.11719227274602
36,"(12,)","(19,)",358.404,575.3544703699631,174.51624130016125
36,"(12,)","(19,)",358.404,599.3883292289944,243.70605356616443
36,"(12,)","(19,)",358.404,577.0024791352081,261.0411728080125
36,"(12,)","(19,)",358.404,3.2723340516898816,312.97221192768313
36,"(15,)","(22,)",358.404,460.7612871838355,529.1829254608529
36,"(15,)","(22,)",358.404,456.43353543359433,526.2816292088148
36,"(15,)","(22,)",358.404,430.29624883494716,561.654106045462
36,"(15,)","(27,)",358.404,42.94262100553158,504.63694540558765
36,"(15,)","(27,)",358.404,22.725261871158636,543.798827917616
36,"(17,)","(21,)",358.404,419.7832880600763,14.786491020087055
36,"(17,)","(21,)",358.404,376.372275846589,19.93909077181661
36,"(19,)","(23,)",358.404,517.5485293488942,344.4113516977638
36,"(19,)","(23,)",358.404,548.6475217934455,423.8142609471364
36,"(20,)","(22,)",358.404,494.73685543181546,556.296953250774
36,"(20,)","(22,)",358.404,488.633938660216,550.2861288644236
36,"(2,)","(2,)",359.204,70.24021382447415,92.41929004695325
36,"(2,)","(2,)",359.204,100.62095413132039,102.92449579434677
36,"(4,)","(10,)",359.204,143.4126310983439,499.67488849636334
36,"(4,)","(10,)",359.204,104.01159128832694,490.845999908369
36,"(10,)","(9,)",359.204,181.67474067049181,18.522158608636346
36,"(10,)","(9,)",359.204,98.13007700175592,24.00988379203443
36,"(12,)","(10,)",359.204,142.1932833352236,403.3363762780727
36,"(12,)","(10,)",359.204,148.82227362161152,461.7674234581698
36,"(12,)","(17,)",359.204,351.8254735354163,375.24075248657465
36,"(12,)","(17,)",359.204,291.01300258624684,481.40242044450724
36,"(12,)","(17,)",359.204,277.80221986172455,580.7711592695828
36,"(12,)","(17,)",359.204,320.3049497124065,460.70819792716406
36,"(12,)","(18,)",359.204,541.7639671278956,105.18782102959705
36,"(12,)","(18,)",359.204,561.4780665849624,124.56843199382024
36,"(12,)","(18,)",359.204,384.6742431712722,218.02314392974802
36,"(12,)","(18,)",359.204,373.8916458112582,452.94364724024445
36,"(12,)","(18,)",359.204,420.822554768346,329.0104059022498
36,"(12,)","(18,)",359.204,412.05878972054063,307.88927826538304
36,"(12,)","(18,)",359.204,540.7731143654894,243.1707658239182
36,"(12,)","(18,)",359.204,555.6275158148651,192.1808655749408
36,"(12,)","(18,)",359.204,575.2615320213013,174.9770691130634
36,"(12,)","(18,)",359.204,599.0546914143042,243.64403751041857
36,"(12,)","(18,)",359.204,576.9191465537446,260.8493910437801
36,"(12,)","(18,)",359.204,3.331631885999741,313.1744846694338
36,"(15,)","(21,)",359.204,460.00269983525834,528.7729828545198
36,"(15,)","(21,)",359.204,457.81175619161615,527.3315132559035
36,"(15,)","(21,)",359.204,430.5135625890746,561.8895547785442
36,"(15,)","(25,)",359.204,43.135112002414644,504.0133226460488
36,"(15,)","(25,)",359.204,22.583549028828656,544.3837509894689
36,"(17,)","(20,)",359.204,419.9845886614478,14.632687829236602
36,"(17,)","(20,)",359.204,375.9861107387412,19.876870300044402
36,"(18,)","(22,)",359.204,517.6984001029728,344.4354515564859
36,"(18,)","(22,)",359.204,548.5157516579739,424.15640960821884
36,"(20,)","(21,)",359.204,493.837517232595,555.3381591299409
36,"(20,)","(21,)",359.204,489.08276984026793,550.7549115853802
36,"(27,)","(27,)",359.204,69.78991993159616,46.38256498984026
34,"(2,)","(2,)",360.004,70.14549637132413,92.41808250214444
34,"(2,)","(2,)",360.004,100.23248973992267,103.26509164446608
34,"(4,)","(13,)",360.004,143.69036428366815,499.05011135091
34,"(4,)","(13,)",360.004,104.47463834112392,490.147571490798
34,"(10,)","(12,)",360.004,181.71135483076898,18.197908069381015
34,"(10,)","(12,)",360.004,97.33055085932813,23.809687973129485
34,"(12,)","(13,)",360.004,142.18430178393123,402.98187530320894
34,"(12,)","(13,)",360.004,148.83263696920406,461.97018202299455
34,"(12,)","(21,)",360.004,351.717614658018,375.02178982231635
34,"(12,)","(21,)",360.004,290.8414498184964,481.2794899807054
34,"(12,)","(21,)",360.004,277.6768530195815,580.8199832284109
34,"(12,)","(21,)",360.004,320.59843901490785,461.23066300203095
34,"(12,)","(22,)",360.004,541.0401809817336,105.02144612638995
34,"(12,)","(22,)",360.004,561.4398273901428,124.47225548212853
34,"(12,)","(22,)",360.004,384.89711948236754,218.4795969982241
34,"(12,)","(22,)",360.004,373.1680547951295,453.54106028274623
34,"(12,)","(22,)",360.004,540.7471431207268,243.05181891215648
34,"(12,)","(22,)",360.004,555.9783568037332,192.2543684636737
34,"(12,)","(22,)",360.004,575.1504546312841,175.63636440496765
34,"(12,)","(22,)",360.004,598.5196101460825,243.5759326102717
34,"(12,)","(22,)",360.004,576.8305502786098,260.67977448786746
34,"(12,)","(22,)",360.004,3.446989777708268,313.4664594474618
34,"(15,)","(25,)",360.004,431.1590113585921,562.381534586232
34,"(15,)","(29,)",360.004,43.356659054015154,503.3957018212219
34,"(15,)","(29,)",360.004,22.475789649216267,544.9106478706727
34,"(17,)","(24,)",360.004,420.15870541082813,14.477990851594654
34,"(17,)","(24,)",360.004,375.4347390570442,19.86572384241458
34,"(18,)","(22,)",360.004,412.0454453011546,308.2901635341655
34,"(18,)","(22,)",360.004,420.72060385028135,328.98814924792686
34,"(19,)","(26,)",360.004,517.7710292635152,344.3689582411056
34,"(19,)","(26,)",360.004,548.0262569966585,425.0988904943788
34,"(21,)","(25,)",360.004,492.57302987700484,554.1175118313154
34,"(21,)","(25,)",360.004,489.5908894977928,551.2566827403289
34,"(28,)","(34,)",360.004,69.77054084268093,46.42147705254786
34,"(2,)","(2,)",360.804,99.84150535674735,103.63109814455285
34,"(4,)","(13,)",360.804,143.7242771145521,499.0828519837645
34,"(4,)","(13,)",360.804,104.58816289760068,489.8742302398631
34,"(11,)","(9,)",360.804,181.7425995442611,17.778938660804215
34,"(11,)","(9,)",360.804,96.52895438249425,23.61128438289461
34,"(13,)","(13,)",360.804,142.15432489437714,402.3138899238249
34,"(13,)","(13,)",360.804,148.85894270590444,462.1124954037231
34,"(13,)","(19,)",360.804,350.947076045025,374.0400319446552
34,"(13,)","(19,)",360.804,290.7756878381482,481.2751588358981
34,"(13,)","(19,)",360.804,277.5647515746525,580.8783246549278
34,"(13,)","(19,)",360.804,320.8258855861158,461.582936256772
34,"(13,)","(20,)",360.804,540.2265361799582,104.83348867301285
34,"(13,)","(20,)",360.804,560.6922959931377,124.24742533257094
34,"(13,)","(20,)",360.804,385.1528313567455,218.95630594588533
34,"(13,)","(20,)",360.804,372.8805006134494,453.716372715969
34,"(13,)","(20,)",360.804,540.710279510984,242.95418998595727
34,"(13,)","(20,)",360.804,556.6294429614555,192.3375682139075
34,"(13,)","(20,)",360.804,575.1082195603311,176.054091437833
34,"(13,)","(20,)",360.804,598.1039213695819,243.49102161942352
34,"(13,)","(20,)",360.804,576.7335538103758,260.36721421811467
34,"(13,)","(20,)",360.804,3.5839314869796226,313.8255295388694
34,"(16,)","(24,)",360.804,431.25183350430973,562.5671738932687
34,"(16,)","(27,)",360.804,43.573208861843455,502.86000919628077
34,"(16,)","(27,)",360.804,22.353854033820312,545.52318531374
34,"(18,)","(22,)",360.804,420.1584856637402,14.359720034431689
34,"(18,)","(22,)",360.804,374.3637097600905,19.94920029589764
34,"(19,)","(20,)",360.804,412.0398284471553,308.8994474596092
34,"(19,)","(20,)",360.804,420.60648936037046,328.78754895213075
34,"(20,)","(25,)",360.804,517.7200960666889,344.02539697399305
34,"(20,)","(25,)",360.804,547.5386765684416,425.9911442587794
34,"(22,)","(24,)",360.804,491.44600450033784,553.0511478854812
34,"(22,)","(24,)",360.804,490.16532567618026,551.8030628500635
34,"(29,)","(29,)",360.804,69.87329713066379,92.66114862275165
34,"(30,)","(30,)",360.804,68.93496042700849,45.84365080114924
32,"(3,)","(9,)",361.604,99.58699560737216,103.91153543906094
32,"(6,)","(13,)",361.604,143.94106158227095,498.6676971516333
32,"(6,)","(13,)",361.604,104.74103767125075,489.55046091516226
32,"(10,)","(11,)",361.604,181.69079677500503,17.769990138805156
32,"(10,)","(11,)",361.604,95.74267151768504,23.41543270729119
32,"(12,)","(13,)",361.604,142.16669203382511,401.9835739396187
32,"(12,)","(13,)",361.604,148.80353002350975,462.7784640404276
32,"(12,)","(19,)",361.604,350.9985087276462,374.04125157320533
32,"(12,)","(19,)",361.604,289.9851025945535,480.5311968563219
32,"(12,)","(19,)",361.604,277.459816282851,580.9121438350877
32,"(12,)","(19,)",361.604,321.1177880992983,462.02696825054966
32,"(12,)","(20,)",361.604,539.7364644349677,104.77574806144744
32,"(12,)","(20,)",361.604,560.6537570439382,124.15669124449829
32,"(12,)","(20,)",361.604,385.45969806682285,219.45522266290607
32,"(12,)","(20,)",361.604,372.8441992680469,453.67417102543845
32,"(12,)","(20,)",361.604,540.9414691044668,242.66707484380328
32,"(12,)","(20,)",361.604,557.3199162820761,192.4390807756402
32,"(12,)","(20,)",361.604,575.0577385932745,176.64528189470707
32,"(12,)","(20,)",361.604,597.6297023317143,243.39477333222004
32,"(12,)","(20,)",361.604,576.6064443496342,259.98197286713804
32,"(12,)","(29,)",361.604,3.6240261100954285,314.052282645041
32,"(15,)","(24,)",361.604,431.42357896779254,562.8164420707501
32,"(15,)","(27,)",361.604,43.819242654082245,502.33800378426713
32,"(15,)","(27,)",361.604,22.28669624452266,545.9798120236158
32,"(17,)","(23,)",361.604,420.1584856637402,14.254221291064482
32,"(17,)","(23,)",361.604,374.34479428008024,19.869604628381012
32,"(18,)","(20,)",361.604,412.0145834131772,309.2736317352585
32,"(18,)","(20,)",361.604,420.48909493752944,328.8600078703348
32,"(19,)","(25,)",361.604,517.6859695875546,343.5773454034143
32,"(19,)","(25,)",361.604,547.1793338418483,426.66582686472884
32,"(25,)","(31,)",361.604,69.74171562512538,92.68715480799486
32,"(26,)","(32,)",361.604,68.85222821595812,45.85174404882525
32,"(3,)","(8,)",362.404,99.24638068325572,104.27329687196945
32,"(6,)","(12,)",362.404,144.2075705378483,498.1597096968153
32,"(6,)","(12,)",362.404,105.0893062281292,488.91723295002464
32,"(10,)","(10,)",362.404,181.70807581651104,17.211170814157754
32,"(10,)","(10,)",362.404,95.27622468393395,23.272588216639747
32,"(12,)","(12,)",362.404,142.15907232916624,401.349549586018
32,"(12,)","(12,)",362.404,148.844875500262,462.9694429161557
32,"(12,)","(18,)",362.404,350.32838222561713,373.11579903050875
32,"(12,)","(18,)",362.404,289.8415143362598,480.49626425301847
32,"(12,)","(18,)",362.404,277.3531186918405,581.1663601684842
32,"(12,)","(18,)",362.404,321.5127232370801,462.5740040736209
32,"(12,)","(19,)",362.404,539.1997075899196,104.71658312498002
32,"(12,)","(19,)",362.404,560.1919089198168,123.95700618681121
32,"(12,)","(19,)",362.404,385.7523135775425,219.89136510359856
32,"(12,)","(19,)",362.404,371.99264380511823,454.37578968075013
32,"(12,)","(19,)",362.404,540.9015497071044,242.558538979508
32,"(12,)","(19,)",362.404,557.8618411982826,192.54677494090475
32,"(12,)","(19,)",362.404,575.0403483092982,177.09630413894945
32,"(12,)","(19,)",362.404,597.1713175863536,243.28121671838164
32,"(12,)","(19,)",362.404,576.4782367369787,259.76874005635574
32,"(12,)","(27,)",362.404,3.7370746663946193,314.42544576311565
32,"(15,)","(24,)",362.404,431.6917527946961,563.1455411692535
32,"(15,)","(26,)",362.404,44.04956402144546,501.89306866164554
32,"(15,)","(26,)",362.404,22.200227191773365,546.7281246765117
32,"(17,)","(22,)",362.404,420.37308322165313,14.060743517874812
32,"(17,)","(22,)",362.404,373.3028080363425,20.06358056196109
32,"(18,)","(19,)",362.404,411.99694355474384,310.21167958284894
32,"(18,)","(19,)",362.404,420.3544017604172,328.86244268555544
32,"(19,)","(19,)",362.404,517.7841025140251,343.49256498850207
32,"(19,)","(19,)",362.404,546.9409157506764,427.1547924812521
32,"(25,)","(29,)",362.404,69.66852703494374,92.64539868916486
32,"(26,)","(30,)",362.404,68.83508667689352,45.888130568777456
32,"(3,)","(12,)",363.204,98.89742276519394,104.66439871078515
32,"(6,)","(17,)",363.204,144.45495341852256,497.72388614096803
32,"(6,)","(17,)",363.204,105.05554705789945,488.8418399869805
32,"(10,)","(11,)",363.204,94.98270094006625,23.157265251617787
32,"(10,)","(16,)",363.204,181.68731522847366,16.69899860600276
32,"(12,)","(17,)",363.204,142.1478617250815,400.4313194790914
32,"(12,)","(17,)",363.204,148.90470793871253,462.96536455296905
32,"(12,)","(24,)",363.204,349.6645732078919,372.287020809503
32,"(12,)","(24,)",363.204,289.8412157591108,480.567966659533
32,"(12,)","(24,)",363.204,277.2457904371025,581.211555466475
32,"(12,)","(24,)",363.204,321.76722977632045,462.86338454210556
32,"(12,)","(25,)",363.204,538.6753479730725,104.67333997146937
32,"(12,)","(25,)",363.204,559.7613754440443,123.75340409268014
32,"(12,)","(25,)",363.204,386.0498419201359,220.27333666051743
32,"(12,)","(25,)",363.204,371.86569224742163,454.4106865998368
32,"(12,)","(25,)",363.204,540.8686524354226,242.44701622322867
32,"(12,)","(25,)",363.204,558.1479512654062,192.64076895847495
32,"(12,)","(25,)",363.204,575.0167727878288,177.82741480559127
32,"(12,)","(25,)",363.204,596.7282329946555,243.15833449701114
32,"(12,)","(25,)",363.204,576.3296830633128,259.54640805161154
32,"(12,)","(32,)",363.204,3.808020377231742,314.77786795369985
32,"(15,)","(29,)",363.204,431.9268172014273,563.453120362542
32,"(15,)","(31,)",363.204,44.34077662284858,501.3587523307051
32,"(15,)","(31,)",363.204,22.206134237310607,547.0148511252489
32,"(17,)","(27,)",363.204,420.6654672378503,13.818221516106064
32,"(17,)","(27,)",363.204,372.76322058423943,20.185751354952913
32,"(18,)","(25,)",363.204,411.9603519880019,311.08983465215545
32,"(18,)","(25,)",363.204,420.1995124403584,328.842387564507
32,"(19,)","(25,)",363.204,517.8779387977305,343.4114940482136
32,"(19,)","(25,)",363.204,546.4620694793726,427.99654218646606
32,"(25,)","(36,)",363.204,69.60682929311542,92.60103681194929
32,"(26,)","(35,)",363.204,68.0062107760375,45.51169155704656
32,"(3,)","(11,)",364.004,98.73153251099524,104.90064296558643
32,"(6,)","(15,)",364.004,144.76537307637125,497.20089626728225
32,"(6,)","(15,)",364.004,105.49746203676608,488.0059525234203
32,"(10,)","(12,)",364.004,94.17898869683827,22.960962352975002
32,"(10,)","(14,)",364.004,181.6433292553047,16.38986855741291
32,"(12,)","(15,)",364.004,142.17666955636622,400.0000931391314
32,"(12,)","(15,)",364.004,148.9449398661888,463.3375687883399
32,"(12,)","(21,)",364.004,349.47647657257824,372.0051910206654
32,"(12,)","(21,)",364.004,289.1873712447256,480.15474274270457
32,"(12,)","(21,)",364.004,277.15849059453484,581.1618741999483
32,"(12,)","(21,)",364.004,322.157758239999,463.28024917091363
32,"(12,)","(24,)",364.004,538.1428902759576,104.6457110063692
32,"(12,)","(24,)",364.004,559.2086651484622,123.49271217905493
32,"(12,)","(24,)",364.004,386.2427467731024,220.47093611299482
32,"(12,)","(24,)",364.004,371.2462456056812,454.91573962768064
32,"(12,)","(24,)",364.004,540.9811035582753,242.1729064895211
32,"(12,)","(24,)",364.004,558.7780678722424,192.7726222453586
32,"(12,)","(24,)",364.004,575.0166448902852,178.67910473656002
32,"(12,)","(24,)",364.004,596.1580548479037,242.99767893803516
32,"(12,)","(24,)",364.004,576.1336318326745,259.23408167705753
32,"(12,)","(32,)",364.004,3.8523153865419317,315.11290551677433
32,"(15,)","(29,)",364.004,431.9007574195367,563.5327420998035
32,"(15,)","(31,)",364.004,44.63767386235213,500.85797594562484
32,"(15,)","(31,)",364.004,22.206515340527744,547.6437935126104
32,"(17,)","(26,)",364.004,420.8684169622977,13.595391277192448
32,"(17,)","(26,)",364.004,372.1878004394754,20.370538729058353
32,"(18,)","(24,)",364.004,411.90787039195845,312.01880433944535
32,"(18,)","(24,)",364.004,420.0459546932087,328.8418035020753
32,"(19,)","(24,)",364.004,517.9608394023119,343.28591082407894
32,"(19,)","(24,)",364.004,546.0575568032234,428.713416398061
32,"(25,)","(35,)",364.004,69.46256790431232,92.6382544769117
32,"(26,)","(36,)",364.004,67.84332719650843,45.48737196194736
32,"(3,)","(14,)",364.804,98.35987983829938,105.34412037169648
32,"(6,)","(17,)",364.804,145.00996189781887,496.8393621872219
32,"(6,)","(17,)",364.804,105.50121720303838,487.84353510945755
32,"(10,)","(13,)",364.804,93.36685986724262,22.773378965214988
32,"(10,)","(16,)",364.804,181.59673440656547,16.040298212057337
32,"(12,)","(17,)",364.804,142.20912012600408,399.48358703463373
32,"(12,)","(17,)",364.804,149.00676791077916,463.73206561375537
32,"(12,)","(23,)",364.804,348.68782095835024,371.06227951121235
32,"(12,)","(23,)",364.804,288.84099188188515,480.00616417914944
32,"(12,)","(23,)",364.804,277.06843964509835,581.1746040273918
32,"(12,)","(23,)",364.804,322.1725158975832,463.2119301004601
32,"(12,)","(24,)",364.804,537.6487415507444,104.63691402198847
32,"(12,)","(24,)",364.804,558.7661661388603,123.25347648424935
32,"(12,)","(24,)",364.804,386.4650244261966,220.70642237143124
32,"(12,)","(24,)",364.804,370.92785388756704,455.1306055977175
32,"(12,)","(24,)",364.804,540.9268914832712,242.06782071976204
32,"(12,)","(24,)",364.804,595.9228420018411,242.88891314603245
32,"(12,)","(24,)",364.804,575.9479779377056,259.0477956045811
32,"(12,)","(28,)",364.804,558.947665210905,192.8691027897802
32,"(12,)","(28,)",364.804,575.0563401333116,178.78939063872775
32,"(12,)","(31,)",364.804,3.77738301956947,315.159776582409
32,"(15,)","(27,)",364.804,432.1936020423192,563.9594863793386
32,"(15,)","(30,)",364.804,44.843089565359264,500.5767827208797
32,"(15,)","(30,)",364.804,22.250317569293316,547.7037874843863
32,"(17,)","(26,)",364.804,420.84877521161684,13.493069219450717
32,"(17,)","(26,)",364.804,371.40950491184765,20.772770737853648
32,"(18,)","(24,)",364.804,411.84310725018463,312.94965343445045
32,"(18,)","(24,)",364.804,419.9098246571125,328.8415143362598
32,"(19,)","(24,)",364.804,518.052740390345,343.24495234679597
32,"(19,)","(24,)",364.804,545.8337347640374,429.15839030492486
32,"(25,)","(36,)",364.804,69.03896608095567,92.89901289546111
32,"(26,)","(35,)",364.804,67.45112193432567,45.37105362288298
32,"(3,)","(13,)",365.604,98.05506801779657,105.74723645545566
32,"(6,)","(19,)",365.604,145.24999240731074,496.4951603184609
32,"(6,)","(19,)",365.604,105.6037074525126,487.4974415343835
32,"(10,)","(14,)",365.604,92.55836350697234,22.58187532548527
32,"(10,)","(18,)",365.604,181.5090243532099,15.36383465767949
32,"(12,)","(19,)",365.604,142.25326398530896,399.01437257468234
32,"(12,)","(19,)",365.604,149.073229606548,463.94149999833314
32,"(12,)","(25,)",365.604,348.56203916869606,370.87475748722136
32,"(12,)","(25,)",365.604,288.639971311199,479.97307680356846
32,"(12,)","(25,)",365.604,276.99297250702836,581.159131783256
32,"(12,)","(25,)",365.604,322.5904235301645,463.5881298522079
32,"(12,)","(26,)",365.604,537.142480593958,104.6449454028265
32,"(12,)","(26,)",365.604,558.5938419734392,123.11170972944768
32,"(12,)","(26,)",365.604,387.13127637306746,221.47767151500148
32,"(12,)","(26,)",365.604,370.7191050179935,455.25506984104186
32,"(12,)","(26,)",365.604,540.8589151746386,241.99886622445177
32,"(12,)","(26,)",365.604,595.4202824640444,242.72814098807493
32,"(12,)","(26,)",365.604,575.8094888408403,259.001061480226
32,"(12,)","(32,)",365.604,559.6663704790709,193.03193899143025
32,"(12,)","(32,)",365.604,575.0940728782746,179.75131259971772
32,"(12,)","(35,)",365.604,3.7800374694036236,315.4344823466519
32,"(15,)","(30,)",365.604,432.5373707466989,564.4818186565604
32,"(15,)","(34,)",365.604,45.03236571474304,500.33435331384385
32,"(15,)","(34,)",365.604,22.305221303702183,548.5581753010553
32,"(17,)","(28,)",365.604,420.86349838101205,13.374765943839634
32,"(17,)","(28,)",365.604,370.85683355382537,21.08270318762925
32,"(18,)","(26,)",365.604,411.88787850622623,314.6670371977696
32,"(18,)","(26,)",365.604,419.78842097389906,328.8415143362598
32,"(19,)","(26,)",365.604,518.1351180856443,343.2112062398529
32,"(19,)","(26,)",365.604,545.2418437233582,430.1427732558068
