s,t,x,y
"[(4, 4)]",2801.5,"[[179.0156075597863, 177.2639185021092]]","[[194.17824787834155, 320.02716580463897]]"
"[(4, 4)]",2801.6,"[[178.97731480046335, 177.24066817096306]]","[[194.1939596038888, 320.00573838705515]]"
"[(4, 4)]",2801.7,"[[179.47260462535698, 177.22662760132235]]","[[194.50185031765034, 319.9785126728577]]"
"[(4, 4)]",2801.8,"[[179.44323205045544, 177.200570776998]]","[[194.5196848806646, 319.95777415532024]]"
"[(4, 4)]",2801.9,"[[179.41375194958707, 177.2847026515861]]","[[194.537914874323, 319.87624475066673]]"
"[(4, 4)]",2802.0,"[[179.38381074271894, 177.2377763018321]]","[[194.5563472470757, 319.86691977055233]]"
"[(4, 4)]",2802.1,"[[179.35359617738106, 177.18708396525312]]","[[194.5750797379566, 319.8576471192622]]"
"[(4, 4)]",2802.2,"[[179.32572095426715, 177.1355246282601]]","[[194.59545017983174, 319.84814418838886]]"
"[(4, 4)]",2802.3,"[[179.49790916015442, 177.58299062336138]]","[[194.71768470781427, 319.5770717410608]]"
"[(4, 4)]",2802.4,"[[179.50992599602907, 177.55270958780872]]","[[194.75772938054394, 319.5586170913225]]"
"[(4, 4)]",2802.5,"[[179.48922500992975, 177.5222624241239]]","[[194.78234774035795, 319.53979657047535]]"
"[(4, 4)]",2802.6,"[[179.85341760334538, 177.49136502426464]]","[[194.9971535947171, 319.5207596367418]]"
"[(4, 4)]",2802.7,"[[179.80635721271264, 177.46017161837557]]","[[195.00803403828647, 319.5014305309426]]"
"[(4, 4)]",2802.8,"[[179.75554889673663, 177.43089803068398]]","[[195.01754064707933, 319.48072585619775]]"
"[(4, 4)]",2802.9,"[[179.7041871223997, 177.58311098422948]]","[[195.02721837821943, 319.3716802342998]]"
"[(4, 4)]",2803.0,"[[179.9371696502339, 177.59763986444787]]","[[195.1740316849875, 319.3302780990609]]"
"[(4, 4)]",2803.1,"[[179.9056575850168, 177.97839135072076]]","[[195.19271371161756, 319.11577426649717]]"
"[(4, 4)]",2803.2,"[[179.8739215207256, 177.95162777947277]]","[[195.2115587758159, 319.0959080281503]]"
"[(4, 4)]",2803.3,"[[179.842025341286, 177.92473556199874]]","[[195.23059149521546, 319.0756811293226]]"
"[(4, 4)]",2803.4,"[[179.80989405047143, 177.8977119941962]]","[[195.24977152488702, 319.0551007656474]]"
"[(4, 4)]",2803.5,"[[179.88023120177823, 177.8695286602244]]","[[195.3163280029631, 319.0333502960558]]"
"[(4, 4)]",2803.6,"[[179.90632446570217, 178.06945071593532]]","[[195.36218415092029, 318.9060068852028]]"
"[(4, 4)]",2803.7,"[[179.88120165869745, 178.03476535453646]]","[[195.38469563033476, 318.88730501960885]]"
"[(4, 4)]",2803.8,"[[180.30469557425926, 177.99967724319166]]","[[195.60316076973044, 318.8683049042355]]"
"[(4, 4)]",2803.9,"[[180.27404092923095, 177.965897140433]]","[[195.62187407315477, 318.84815511959994]]"
"[(4, 4)]",2804.0,"[[180.2430689262456, 177.93217774003696]]","[[195.6409352746507, 318.8277358404877]]"
"[(4, 4)]",2804.1,"[[180.21178950423254, 178.04904285268083]]","[[195.66034411422723, 318.74153045549053]]"
"[(4, 4)]",2804.2,"[[180.4240937656693, 177.99985896016398]]","[[195.7793668357261, 318.7277260043837]]"
"[(4, 4)]",2804.3,"[[180.40533493008843, 177.97340893706752]]","[[195.8039362695706, 318.70396760538614]]"
"[(4, 4)]",2804.4,"[[180.3811606644645, 178.4248516932044]]","[[195.82663990558396, 318.48154552632826]]"
"[(4, 4)]",2804.5,"[[180.35681483883633, 178.39293867829022]]","[[195.84960098241288, 318.46201137110353]]"
"[(4, 4)]",2804.6,"[[180.33230074793906, 178.36069812417625]]","[[195.87281276551042, 318.44214672920674]]"
"[(4, 4)]",2804.7,"[[180.30762167254582, 178.3290136799248]]","[[195.89626883155756, 318.42160559024614]]"
"[(4, 4)]",2804.8,"[[180.64158794408843, 178.51737274027812]]","[[196.0587261780237, 318.31470834664657]]"
"[(4, 4)]",2804.9,"[[180.5931030276866, 178.4965194725076]]","[[196.07258557013884, 318.2903508227552]]"
"[(4, 5)]",2805.0,"[[180.86482082118837, 178.47186433008213]]","[[196.2092575257214, 318.267104796546]]"
"[(4, 5)]",2805.1,"[[180.8354057179998, 178.44700195178834]]","[[196.22981328283194, 318.2435700843305]]"
"[(4, 5)]",2805.2,"[[180.80238145057993, 178.42193225678452]]","[[196.24929992185798, 318.21974985296833]]"
"[(4, 5)]",2805.3,"[[180.76910693236505, 178.83824441754516]]","[[196.2689935363174, 318.0339307267288]]"
"[(4, 5)]",2805.4,"[[180.854697639575, 178.8319568032681]]","[[196.33270827125708, 318.00348745031044]]"
"[(4, 5)]",2805.5,"[[180.83128735196507, 178.78398682024275]]","[[196.3564905892105, 317.98742566479154]]"
"[(4, 5)]",2805.6,"[[180.8064666553872, 179.00239612325296]]","[[196.38009092393034, 317.8737091786244]]"
"[(4, 5)]",2805.7,"[[180.78145517315144, 178.96751186221027]]","[[196.4039540302716, 317.853190538996]]"
"[(4, 5)]",2805.8,"[[180.75625130056827, 178.9324351598316]]","[[196.42807850572285, 317.8324376366596]]"
"[(4, 5)]",2805.9,"[[181.21236718782404, 178.89710684607917]]","[[196.61255250756915, 317.8114972875887]]"
"[(4, 5)]",2806.0,"[[181.19598409526455, 178.94733569026235]]","[[196.6379532910151, 317.7604079510189]]"
"[(4, 5)]",2806.1,"[[181.1957823096857, 178.92220299652328]]","[[196.66872289468958, 317.735712478946]]"
"[(4, 5)]",2806.2,"[[181.42630891213506, 178.8963616459569]]","[[196.77054817365374, 317.71106426918266]]"
"[(4, 5)]",2806.3,"[[181.4022207473719, 178.87033065362175]]","[[196.7931132951935, 317.6861568950551]]"
"[(4, 5)]",2806.4,"[[181.3778818091522, 178.89524715294863]]","[[196.81602129967837, 317.64388449365885]]"
"[(4, 6)]",2806.5,"[[181.35291288600163, 179.32318505038793]]","[[196.83963465584287, 317.4737416178367]]"
"[(4, 6)]",2806.6,"[[181.336730498945, 179.34674757203283]]","[[196.8661307136123, 317.4348447390101]]"
"[(4, 6)]",2806.7,"[[181.31166792836808, 179.31288968627445]]","[[196.8903538260532, 317.4135731228489]]"
"[(4, 6)]",2806.8,"[[181.28642022875223, 179.51540678553803]]","[[196.9148447566498, 317.3212127023221]]"
"[(4, 6)]",2806.9,"[[181.50486166190854, 179.49039300719514]]","[[197.0080199392447, 317.29766404979705]]"
"[(4, 6)]",2807.0,"[[181.82933272321705, 179.46515030799338]]","[[197.13238951361782, 317.2737980881963]]"
"[(4, 6)]",2807.1,"[[181.89528036226062, 179.43967847938913]]","[[197.1818439102963, 317.2496184558861]]"
"[(4, 6)]",2807.2,"[[181.85954169006902, 179.42192026099687]]","[[197.20274573918985, 317.2229176031446]]"
"[(4, 6)]",2807.3,"[[181.92450034444786, 179.3974076408456]]","[[197.25149069393024, 317.1977715629735]]"
"[(4, 6)]",2807.4,"[[181.89907066356648, 179.3714749937559]]","[[197.27564122977657, 317.1726544191159]]"
"[(4, 6)]",2807.5,"[[181.87668613538165, 179.59547170117546]]","[[197.30093691308048, 317.08039533523026]]"
"[(4, 6)]",2807.6,"[[181.85074698668706, 180.05778747763455]]","[[197.3256182032508, 316.9231328352043]]"
"[(4, 6)]",2807.7,"[[181.82459876558218, 180.02452002540397]]","[[197.35058122880923, 316.9005851188123]]"
"[(4, 6)]",2807.8,"[[181.80162104179738, 179.99012394204667]]","[[197.37666697026717, 316.8777905709772]]"
"[(4, 6)]",2807.9,"[[181.77534630771905, 180.01344062659507]]","[[197.40224565615205, 316.8392733449212]]"
"[(4, 6)]",2808.0,"[[182.27847472411338, 179.98684671301802]]","[[197.5537160140775, 316.81390734204666]]"
"[(4, 6)]",2808.1,"[[182.24626028515635, 179.96385372255716]]","[[197.57620239126467, 316.787330387757]]"
"[(4, 6)]",2808.2,"[[182.45360609968026, 179.93685365783656]]","[[197.65286980899367, 316.7615641390703]]"
"[(4, 6)]",2808.3,"[[182.43085396897067, 179.90962765900525]]","[[197.6771662383493, 316.7355027309275]]"
"[(4, 6)]",2808.4,"[[182.46625433709843, 179.88465684599984]]","[[197.71431085783485, 316.70859582788637]]"
"[(4, 6)]",2808.5,"[[182.4486012618996, 179.85735968046976]]","[[197.74015458603898, 316.68196634108847]]"
"[(4, 6)]",2808.6,"[[182.423132675569, 180.38356936391094]]","[[197.76472213941872, 316.52841264172355]]"
"[(4, 6)]",2808.7,"[[182.39781422695006, 180.5516567601719]]","[[197.78971167035738, 316.4604834537923]]"
"[(4, 6)]",2808.8,"[[182.37179594964365, 180.52839421384726]]","[[197.8149475385313, 316.43554328287496]]"
"[(4, 6)]",2808.9,"[[182.34552261664942, 180.5049086729536]]","[[197.84051736172475, 316.4102829788331]]"
"[(4, 6)]",2809.0,"[[183.00239271049685, 180.5487392534231]]","[[197.99431071747313, 316.3707794022937]]"
"[(4, 6)]",2809.1,"[[182.97341182227214, 180.5292227291504]]","[[198.0190567310333, 316.3443278661629]]"
"[(4, 6)]",2809.2,"[[182.93778580710512, 180.50356768657144]]","[[198.04343536688822, 316.318765125298]]"
"[(4, 6)]",2809.3,"[[183.06554444772866, 180.47699698700598]]","[[198.09912593638808, 316.29300810743405]]"
"[(4, 6)]",2809.4,"[[183.03879310380495, 180.45018082298427]]","[[198.12484384889507, 316.2669252651599]]"
"[(4, 6)]",2809.5,"[[183.0118139135588, 180.42311935985762]]","[[198.15090695413494, 316.2405197146799]]"
"[(4, 6)]",2809.6,"[[182.98441440677485, 181.0245746735668]]","[[198.17731590523516, 316.1014337242765]]"
"[(4, 6)]",2809.7,"[[182.95825407152552, 181.0152012225434]]","[[198.20429936393893, 316.07402722290607]]"
"[(4, 6)]",2809.8,"[[182.93059752694816, 181.02019995545723]]","[[198.23133558831785, 316.04383662991927]]"
"[(4, 6)]",2809.9,"[[182.90665868926203, 181.15062305805492]]","[[198.25929348346654, 315.9913757555441]]"
"[(4, 6)]",2810.0,"[[183.08864514751207, 181.12364453714162]]","[[198.3202626288686, 315.964883171237]]"
"[(4, 6)]",2810.1,"[[183.19212380088402, 181.0961147746698]]","[[198.36744509510527, 315.9377199764079]]"
"[(4, 6)]",2810.2,"[[183.61118613318183, 181.06897379049656]]","[[198.4605492993979, 315.9101308092101]]"
"[(4, 6)]",2810.3,"[[183.5873370516627, 181.04120137945745]]","[[198.4861978482841, 315.88229417862584]]"
"[(4, 6)]",2810.4,"[[183.56805155417146, 181.01321235831597]]","[[198.51285572645418, 315.85414099603804]]"
"[(4, 6)]",2810.5,"[[183.54398826467488, 180.9892272739277]]","[[198.53919768725302, 315.8250562696325]]"
"[(4, 6)]",2810.6,"[[183.51969720459405, 181.14638343290272]]","[[198.56587352746794, 315.76903795670404]]"
"[(4, 6)]",2810.7,"[[183.569362404171, 181.2190853783741]]","[[198.60220153471047, 315.7265198424342]]"
"[(4, 6)]",2810.8,"[[183.54196144935895, 181.68716366081281]]","[[198.62889449984533, 315.63047699569563]]"
"[(4, 6)]",2810.9,"[[183.5143976053024, 181.6663353850565]]","[[198.65594681563036, 315.60343222055883]]"
"[(4, 6)]",2811.0,"[[183.5652855630062, 181.6418700796967]]","[[198.69223904258246, 315.5765211640965]]"
"[(4, 6)]",2811.1,"[[184.03930680190425, 181.61717532791616]]","[[198.7746872527116, 315.5492807360144]]"
"[(4, 6)]",2811.2,"[[184.04706071472629, 181.68001422257936]]","[[198.80423319946348, 315.5113125733528]]"
"[(4, 6)]",2811.3,"[[184.03821044223253, 181.6521075388615]]","[[198.83210085878318, 315.4841229369585]]"
"[(4, 6)]",2811.4,"[[184.0293854560926, 181.62393425194335]]","[[198.8602355668205, 315.45658694608534]]"
"[(4, 6)]",2811.5,"[[184.1855395821274, 181.59549451432557]]","[[198.90465501100286, 315.42870787367883]]"
"[(4, 6)]",2811.6,"[[184.20273379321344, 181.64144494452256]]","[[198.93497579041778, 315.39291559868536]]"
"[(4, 6)]",2811.7,"[[184.17806744424303, 182.06368460944407]]","[[198.96173528122972, 315.32059250165713]]"
"[(4, 6)]",2811.8,"[[184.15315613458705, 182.06515306235187]]","[[198.98885327226898, 315.2910116679292]]"
"[(4, 6)]",2811.9,"[[184.1258761461479, 182.05630371202625]]","[[199.01744869311963, 315.2622064442196]]"
"[(4, 6)]",2812.0,"[[184.11314300645856, 182.24254456788296]]","[[199.048868761103, 315.216621073732]]"
"[(4, 6)]",2812.1,"[[184.2043014513132, 182.30282682774381]]","[[199.08858015777346, 315.1827175824852]]"
"[(4, 6)]",2812.2,"[[184.25717202407304, 182.27796547611288]]","[[199.1247339554761, 315.155610115442]]"
"[(4, 6)]",2812.3,"[[184.8317033565775, 182.25282770165984]]","[[199.1965650533992, 315.12811194035197]]"
"[(4, 6)]",2812.4,"[[184.80620738591043, 182.22741435386874]]","[[199.2246553962156, 315.1002275829949]]"
"[(4, 6)]",2812.5,"[[184.78047409904295, 182.20172641563354]]","[[199.25308945017966, 315.0719613849317]]"
"[(4, 6)]",2812.6,"[[184.7545044507612, 182.24604180512182]]","[[199.28186337126877, 315.03922724538717]]"
"[(4, 6)]",2812.7,"[[184.7282992283517, 182.29952476410037]]","[[199.31097350987076, 315.00596122025286]]"
"[(4, 6)]",2812.8,"[[184.70185900162946, 182.28436318175216]]","[[199.3404164436563, 314.974536671692]]"
"[(4, 6)]",2812.9,"[[184.7800430876841, 182.91657514656936]]","[[199.37485753989364, 314.90924820701855]]"
"[(4, 6)]",2813.0,"[[184.8189238714081, 182.88878504918287]]","[[199.40723001242438, 314.87987242345764]]"
"[(4, 6)]",2813.1,"[[184.7905233306845, 182.86106758469748]]","[[199.43696212073573, 314.85015346102955]]"
"[(4, 6)]",2813.2,"[[185.10037636590914, 182.83339900243325]]","[[199.47911181432923, 314.8200994558925]]"
"[(4, 6)]",2813.3,"[[185.09219968575283, 182.80575525063807]]","[[199.50872379320927, 314.7897177462214]]"
"[(4, 6)]",2813.4,"[[185.09381346767043, 182.907093879116]]","[[199.53888557147005, 314.75494618098503]]"
"[(4, 6)]",2813.5,"[[185.08483093971893, 182.8761121204032]]","[[199.5688981915376, 314.7244935022737]]"
"[(4, 6)]",2813.6,"[[185.30735165675105, 182.9026525461909]]","[[199.60447600779915, 314.69230200981247]]"
"[(4, 6)]",2813.7,"[[185.2921750174537, 182.8796552535062]]","[[199.6338256417233, 314.6612077819039]]"
"[(4, 6)]",2813.8,"[[185.42343925567516, 183.13237486162143]]","[[199.66557407602167, 314.6249523609178]]"
"[(4, 6)]",2813.9,"[[185.3969292061609, 183.1232480392957]]","[[199.6947957574526, 314.5941934284918]]"
"[(4, 6)]",2814.0,"[[185.37517061749682, 183.11414397558903]]","[[199.72444653417926, 314.5632180645244]]"
"[(4, 6)]",2814.1,"[[185.40649110600626, 183.35619609248675]]","[[199.75454956107612, 314.5307301517496]]"
"[(4, 6)]",2814.2,"[[185.3813638597886, 183.34128699814542]]","[[199.7846972633964, 314.5003856752809]]"
"[(4, 6)]",2814.3,"[[185.3560033945212, 183.53887267032567]]","[[199.8152178472091, 314.4704223798843]]"
"[(4, 6)]",2814.4,"[[186.01974824686602, 183.51166384438577]]","[[199.83952226846506, 314.44029628282516]]"
"[(4, 6)]",2814.5,"[[186.01168587369912, 183.4841829950136]]","[[199.86779117175922, 314.40978795669037]]"
"[(4, 6)]",2814.6,"[[186.00365566707057, 183.46072509923945]]","[[199.8963511433628, 314.3789661010113]]"
"[(4, 6)]",2814.7,"[[185.98577721939697, 183.4834210080874]]","[[199.92544357249577, 314.34867216885755]]"
"[(4, 6)]",2814.8,"[[185.95957070644963, 183.56765016633608]]","[[199.95510904792192, 314.3197744629862]]"
"[(4, 6)]",2814.9,"[[185.93332521055024, 183.53766756643282]]","[[199.9851374817333, 314.28835877506395]]"
"[(4, 6)]",2815.0,"[[186.1172237177415, 184.0396340208599]]","[[200.01043047940664, 314.27208448602835]]"
"[(4, 6)]",2815.1,"[[186.09554682870748, 184.0315664750873]]","[[200.04316419793653, 314.24265134791347]]"
"[(4, 6)]",2815.2,"[[186.17147506461333, 184.02352639767386]]","[[200.07241228642283, 314.21295847577727]]"
"[(4, 6)]",2815.3,"[[186.16619523951482, 184.01584188976364]]","[[200.10461637010394, 314.1830229952086]]"
"[(4, 6)]",2815.4,"[[186.1577458113256, 184.0077200778345]]","[[200.13713535169154, 314.1528214142224]]"
"[(4, 6)]",2815.5,"[[186.14932346996403, 184.17904513754786]]","[[200.16984278166873, 314.13058652884195]]"
"[(4, 6)]",2815.6,"[[186.1589723922536, 184.1693469447224]]","[[200.20173193723176, 314.1006032406995]]"
"[(4, 6)]",2815.7,"[[186.4271949284581, 184.15398965412896]]","[[200.2182346696539, 314.07004023653826]]"
"[(4, 6)]",2815.8,"[[186.41261240630956, 184.20266398460862]]","[[200.25073594286587, 314.04292137116397]]"
"[(4, 6)]",2815.9,"[[186.3998169424588, 184.2188037474387]]","[[200.283368547052, 314.0139779967124]]"
"[(4, 6)]",2816.0,"[[186.7522405452306, 184.20181014966278]]","[[200.29023051041437, 313.9812210486736]]"
"[(4, 6)]",2816.1,"[[186.72458230702074, 184.1921918349305]]","[[200.32308864677643, 313.947067830718]]"
"[(4, 5)]",2816.2,"[[186.6969372601028, 184.4727877083129]]","[[200.3563056920777, 313.93643090085027]]"
"[(4, 5)]",2816.3,"[[186.66927954783756, 184.45826376311547]]","[[200.38987688093434, 313.9025752439094]]"
"[(4, 5)]",2816.4,"[[186.81520846398502, 184.85117349841448]]","[[200.4089284560653, 313.9045712438763]]"
"[(4, 5)]",2816.5,"[[187.0956131930944, 184.82219990836282]]","[[200.41594835242148, 313.8703501511262]]"
"[(4, 5)]",2816.6,"[[187.08745271404047, 184.82742249271456]]","[[200.4469070728429, 313.8390609295891]]"
"[(4, 5)]",2816.7,"[[187.07932057789947, 184.79948994448264]]","[[200.4781167341627, 313.8044116248313]]"
"[(4, 5)]",2816.8,"[[187.07121359365942, 184.7716091665264]]","[[200.50957287512074, 313.7694593953003]]"
"[(4, 5)]",2816.9,"[[187.0672176711921, 184.950599648463]]","[[200.54086554283325, 313.75589762321994]]"
"[(4, 5)]",2817.0,"[[187.24830018765664, 185.12653865281706]]","[[200.55318287218645, 313.7423857135117]]"
"[(4, 5)]",2817.1,"[[187.23742715986504, 185.11822160173745]]","[[200.58482961486254, 313.71016238038476]]"
"[(4, 5)]",2817.2,"[[187.27178298160948, 185.1099350473864]]","[[200.61167946381153, 313.6777243683219]]"
"[(4, 5)]",2817.3,"[[187.26246216280498, 185.10167621250218]]","[[200.64350360578555, 313.64507527513206]]"
"[(4, 5)]",2817.4,"[[187.28940540779075, 185.09344262218337]]","[[200.67122234868327, 313.6122184823143]]"
"[(4, 5)]",2817.5,"[[187.27655214808448, 185.2931121502836]]","[[200.70384970133767, 313.60492262320525]]"
"[(4, 5)]",2817.6,"[[187.41699098551024, 185.28195797836884]]","[[200.71711964532918, 313.57208960593175]]"
"[(4, 5)]",2817.7,"[[187.6283962497482, 185.3597430536518]]","[[200.72013773395153, 313.55072471909835]]"
"[(4, 5)]",2817.8,"[[187.60641585666102, 185.34699035763856]]","[[200.7534133434997, 313.5175310870994]]"
"[(4, 5)]",2817.9,"[[187.59140481021439, 185.33429205949318]]","[[200.78607439452074, 313.48409474775116]]"
"[(4, 5)]",2818.0,"[[188.02212129703568, 185.56649850791334]]","[[200.7554856612299, 313.485346000066]]"
"[(4, 5)]",2818.1,"[[188.01436944127394, 185.5375301383102]]","[[200.78603146360322, 313.4499089808794]]"
"[(4, 5)]",2818.2,"[[188.0066428986692, 185.71863747827248]]","[[200.81686224441827, 313.44554127767856]]"
"[(4, 5)]",2818.3,"[[188.03574273518822, 185.69606887275543]]","[[200.84240462067035, 313.411075105993]]"
"[(4, 5)]",2818.4,"[[188.20928166061677, 186.05664981039422]]","[[200.8453606527572, 313.4358477908183]]"
"[(4, 5)]",2818.5,"[[188.19992410411498, 186.0530002398679]]","[[200.87629883039807, 313.4051273264043]]"
"[(4, 5)]",2818.6,"[[188.19060822151678, 186.04510503680518]]","[[200.9075361037981, 313.3735087596177]]"
"[(4, 5)]",2818.7,"[[188.18132450028043, 186.0372380377912]]","[[200.93906781588032, 313.34163837757205]]"
"[(4, 5)]",2818.8,"[[188.17206506160196, 186.02939639030035]]","[[200.97088517432184, 313.3095206279723]]"
"[(4, 5)]",2818.9,"[[188.16295892664837, 186.24225750573333]]","[[201.00308104273603, 313.31523179138014]]"
"[(4, 5)]",2819.0,"[[188.35465024333507, 186.23311976424677]]","[[200.9985305448154, 313.28332168261596]]"
"[(4, 5)]",2819.1,"[[188.36557756807275, 186.2240396560572]]","[[201.0294050935773, 313.2511519206872]]"
"[(4, 5)]",2819.2,"[[188.44920174572073, 186.21500809204514]]","[[201.04532914940435, 313.21872649890923]]"
"[(4, 5)]",2819.3,"[[188.43700988946438, 186.2060161864211]]","[[201.0811883266116, 313.18604905653075]]"
"[(4, 5)]",2819.4,"[[188.4249207013156, 186.19705518181297]]","[[201.11728365148196, 313.15312287172327]]"
"[(4, 5)]",2819.5,"[[188.83969647946026, 186.39073649881914]]","[[201.05998675799117, 313.15975018710697]]"
"[(4, 5)]",2819.6,"[[188.98907507407603, 186.38738313343805]]","[[201.05931513929357, 313.1282013855692]]"
"[(4, 5)]",2819.7,"[[188.96469412310347, 186.52607252074134]]","[[201.09711674851064, 313.12538110317456]]"
"[(4, 5)]",2819.8,"[[188.94019470719533, 186.50304109856273]]","[[201.13527294466996, 313.08987255980156]]"
"[(4, 5)]",2819.9,"[[189.1396281670731, 186.47994927384204]]","[[201.12109308061295, 313.0540675675874]]"
"[(4, 5)]",2820.0,"[[189.1314408371768, 186.95982040725056]]","[[201.15520410476535, 313.12544751548234]]"
"[(4, 5)]",2820.1,"[[189.1232786914813, 187.0238948846983]]","[[201.18958010476356, 313.10950652171334]]"
